,Velocidad del viento (Km/h)
3549,1.10514198
3550,1.374045802
3551,1.181296144
3552,2.215384615
3553,0.0
3554,1.533546326
3555,0.0
3556,18.7012987
3557,1.038211968
3558,0.0
3559,0.0
3560,1.568627451
3561,3.37236534
3562,0.0
3563,1.136543015
3564,1.113689095
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,2.424242424
3570,2.424242424
3571,1.073825503
3572,1.41453831
3573,2.260596546
3574,1.085154484
3575,0.0
3576,5.853658537
3577,4.931506849
3578,5.691699605
3579,2.019635344
3580,1.67636787
3581,0.0
3582,1.01910828
3583,3.388235294
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,1.12412178
3596,0.0
3597,1.387283237
3598,0.0
3599,0.0
3600,1.024182077
3601,1.072226359
3602,0.0
3603,0.0
3604,0.0
3605,2.585278276
3606,1.917443409
3607,1.658986175
3608,0.0
3609,4.126074499
3610,0.0
3611,0.0
3612,2.3376623380000003
3613,2.3376623380000003
3614,0.0
3615,0.0
3616,1.92513369
3617,1.127642913
3618,6.79245283
3619,1.32474701
3620,0.0
3621,2.56684492
3622,0.0
3623,0.0
3624,0.0
3625,1.309090909
3626,1.653272101
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,5.829959514
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,3.083511777
3643,0.0
3644,0.0
3645,0.0
3646,1.6
3647,0.0
3648,2.4324324319999997
3649,0.0
3650,57.6
3651,0.0
3652,0.0
3653,1.255448997
3654,0.0
3655,0.0
3656,3.280182232
3657,30.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,2.613430127
3663,2.969072165
3664,1.493775934
3665,2.4489795919999997
3666,1.246753247
3667,0.0
3668,0.0
3669,5.475285171
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,1.1009174309999998
3675,0.0
3676,1.0596026490000001
3677,0.0
3678,1.011946592
3679,1.486068111
3680,0.0
3681,0.0
3682,0.0
3683,0.0
3684,3.420427553
3685,0.0
3686,0.0
3687,1.278863233
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,1.4830072090000002
3697,0.0
3698,0.0
3699,0.0
3700,1.696113074
3701,0.0
3702,1.034482759
3703,0.0
3704,4.571428571
3705,1.582417582
3706,1.764705882
3707,1.187139324
3708,1.022001419
3709,1.964529332
3710,7.164179104
3711,2.065997131
3712,2.356792144
3713,2.146050671
3714,23.60655738
3715,0.0
3716,4.5
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,2.260596546
3724,1.5789473680000001
3725,1.523809524
3726,0.0
3727,1.3320999070000001
3728,0.0
3729,0.0
3730,1.22971819
3731,2.274881517
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,1.4021421619999999
3739,0.0
3740,0.0
3741,0.0
3742,1.081081081
3743,1.773399015
3744,0.0
3745,1.766871166
3746,3.582089552
3747,0.0
3748,0.0
3749,1.263157895
3750,1.0389610390000001
3751,1.841432225
3752,1.275465013
3753,2.742857143
3754,0.0
3755,2.31511254
3756,5.393258427
3757,5.236363636
3758,1.3320999070000001
3759,11.33858268
3760,2.98136646
3761,1.1374407579999999
3762,1.69212691
3763,14.11764706
3764,1.125879593
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,3.396226415
3774,0.0
3775,1.591160221
3776,0.0
3777,1.031518625
3778,0.0
3779,2.975206612
3780,0.0
3781,0.0
3782,3.018867925
3783,1.113689095
3784,2.048364154
3785,1.87012987
3786,3.573200993
3787,0.0
3788,0.0
3789,1.451612903
3790,4.137931034
3791,3.341067285
3792,1.4649033569999999
3793,3.3488372089999996
3794,1.034482759
3795,6.990291262
3796,1.712247325
3797,2.089985486
3798,0.0
3799,0.0
3800,2.6039783
3801,1.775585697
3802,2.666666667
3803,4.04494382
3804,0.0
3805,0.0
3806,0.0
3807,0.0
3808,1.573770492
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,3.3488372089999996
3824,0.0
3825,1.435692921
3826,1.15942029
3827,3.779527559
3828,2.465753425
3829,0.0
3830,0.0
3831,1.6
3832,1.2984670870000001
3833,0.0
3834,2.013986014
3835,2.4324324319999997
3836,1.561822126
3837,0.0
3838,0.0
3839,1.940700809
3840,0.0
3841,2.748091603
3842,3.006263048
3843,2.175226586
3844,1.6308040769999999
3845,2.38410596
3846,2.526315789
3847,1.4271556
3848,3.123644252
3849,1.967213115
3850,0.0
3851,2.011173184
3852,1.4501510569999998
3853,4.311377246
3854,1.86770428
3855,1.596452328
3856,0.0
3857,0.0
3858,0.0
3859,4.897959183999999
3860,0.0
3861,1.7433414040000001
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,2.3723229
3867,1.745454545
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,0.0
3875,0.0
3876,1.2642669009999998
3877,1.009110021
3878,0.0
3879,1.203007519
3880,1.073825503
3881,0.0
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,1.0337401290000001
3887,1.660899654
3888,1.540106952
3889,1.184210526
3890,1.0942249240000002
3891,1.5859030840000001
3892,1.716328963
3893,2.8125
3894,1.4574898790000002
3895,2.278481013
3896,1.756097561
3897,4.0
3898,4.897959183999999
3899,1.453077699
3900,1.541755889
3901,5.179856115
3902,1.204013378
3903,0.0
3904,0.0
3905,0.0
3906,3.5555555560000003
3907,0.0
3908,2.482758621
3909,2.239502333
3910,2.02247191
3911,0.0
3912,1.294964029
3913,0.0
3914,6.6359447
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,8.323699422
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,1.126760563
3935,4.114285714
3936,2.108345534
3937,1.967213115
3938,3.503649635
3939,0.0
3940,1.381957774
3941,0.0
3942,2.139673105
3943,2.3491027730000003
3944,0.0
3945,1.3953488369999998
3946,0.0
3947,4.247787611000001
3948,2.453151618
3949,3.9560439560000003
3950,1.306715064
3951,2.3801652890000002
3952,0.0
3953,2.146050671
3954,0.0
3955,3.412322275
3956,1.540106952
3957,0.0
3958,2.0779220780000003
3959,1.061164333
3960,0.0
3961,0.0
3962,2.360655738
3963,1.24567474
3964,1.512605042
3965,0.0
3966,1.194029851
3967,0.0
3968,6.605504587
3969,0.0
3970,0.0
3971,0.0
3972,0.0
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.0
3978,0.0
3979,0.0
3980,0.0
3981,1.1556982340000002
3982,1.134751773
3983,1.668597914
3984,1.096725057
3985,0.0
3986,10.90909091
3987,3.47826087
3988,3.388235294
3989,2.330097087
3990,1.523809524
3991,2.8125
3992,1.184210526
3993,1.103448276
3994,1.6724738680000002
3995,1.136543015
3996,1.855670103
3997,1.421520237
3998,2.62295082
3999,0.0
4000,1.210084034
4001,1.36492891
4002,1.041214751
4003,1.563517915
4004,0.0
4005,1.25984252
4006,0.0
4007,8.622754491
4008,0.0
4009,0.0
4010,0.0
4011,1.662817552
4012,3.3103448280000003
4013,0.0
4014,0.0
4015,1.444332999
4016,1.961852861
4017,4.832214765
4018,0.0
4019,1.170731707
4020,0.0
4021,1.88976378
4022,1.5
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,6.180257511000001
4028,5.12455516
4029,5.60311284
4030,4.931506849
4031,1.01910828
4032,1.062730627
4033,2.054208274
4034,4.2352941180000006
4035,6.428571429
4036,1.28
4037,0.0
4038,2.696629213
4039,0.0
4040,1.179361179
4041,1.8090452259999998
4042,1.9328859059999999
4043,2.9508196719999997
4044,4.0793201130000005
4045,1.125879593
4046,1.791044776
4047,1.39941691
4048,0.0
4049,3.2951945080000002
4050,0.0
4051,1.704142012
4052,0.0
4053,0.0
4054,0.0
4055,22.5
4056,0.0
4057,0.0
4058,0.0
4059,1.894736842
4060,1.092564492
4061,1.515789474
4062,0.0
4063,0.0
4064,0.0
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,0.0
4070,1.0762331840000001
4071,0.0
4072,0.0
4073,0.0
4074,0.0
4075,0.0
4076,0.0
4077,5.714285714
4078,1.1374407579999999
4079,1.284567351
4080,0.0
4081,1.804511278
4082,1.7603911980000002
4083,2.326332795
4084,1.25984252
4085,0.0
4086,0.0
4087,0.0
4088,1.8437900130000002
4089,5.950413222999999
4090,2.333873582
4091,0.0
4092,0.0
4093,1.1659919029999999
4094,0.0
4095,2.11143695
4096,1.836734694
4097,0.0
4098,1.1068408920000001
4099,1.027837259
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,4.690553746
4108,5.55984556
4109,1.9485791609999998
4110,0.0
4111,2.944785276
4112,8.520710058999999
4113,0.0
4114,1.411764706
4115,0.0
4116,0.0
4117,2.048364154
4118,0.0
4119,1.1455847259999998
4120,1.074626866
4121,6.889952152999999
4122,0.0
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,7.384615385
4130,0.0
4131,0.0
4132,1.820480405
4133,0.0
4134,1.476923077
4135,1.161290323
4136,3.64556962
4137,1.3162705670000001
4138,0.0
4139,8.181818182
4140,5.373134328
4141,0.0
4142,1.0337401290000001
4143,0.0
4144,1.377990431
4145,2.987551867
4146,1.523809524
4147,1.4076246330000002
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,1.5254237290000001
4157,2.267716535
4158,0.0
4159,2.975206612
4160,1.339534884
4161,1.387283237
4162,1.0892586990000002
4163,0.0
4164,0.0
4165,6.6359447
4166,2.02247191
4167,1.1697806659999999
4168,4.615384615
4169,1.877444589
4170,0.0
4171,5.1428571430000005
4172,2.5714285709999998
4173,1.745454545
4174,2.544169611
4175,2.75862069
4176,2.15892054
4177,2.530755712
4178,3.037974684
4179,6.6359447
4180,3.257918552
4181,3.076923077
4182,1.305530372
4183,3.5555555560000003
4184,2.95687885
4185,0.0
4186,1.073825503
4187,3.85026738
4188,2.6716140999999998
4189,1.749696233
4190,2.396006656
4191,1.3407821229999999
4192,1.344537815
4193,1.87012987
4194,4.298507463
4195,1.698113208
4196,1.384615385
4197,1.4619289340000001
4198,1.225531915
4199,0.0
4200,2.774566474
4201,0.0
4202,1.370123692
4203,1.610738255
4204,0.0
4205,0.0
4206,0.0
4207,0.0
4208,0.0
4209,0.0
4210,1.078651685
4211,0.0
4212,2.796116505
4213,0.0
4214,1.32474701
4215,2.093023256
4216,2.008368201
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,1.0480349340000001
4223,1.14924182
4224,2.162162162
4225,1.67636787
4226,1.2
4227,0.0
4228,0.0
4229,1.454545455
4230,0.0
4231,1.1068408920000001
4232,1.651376147
4233,1.362346263
4234,2.737642586
4235,0.0
4236,1.747572816
4237,1.640091116
4238,4.914675768
4239,3.829787234
4240,2.114537445
4241,1.222410866
4242,1.592920354
4243,0.0
4244,1.766871166
4245,2.396006656
4246,1.448692153
4247,0.0
4248,3.272727273
4249,2.171945701
4250,2.36453202
4251,8.520710058999999
4252,2.130177515
4253,1.234991424
4254,2.333873582
4255,1.043478261
4256,1.071428571
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,2.796116505
4266,0.0
4267,1.136543015
4268,0.0
4269,1.009817672
4270,1.4830072090000002
4271,1.136543015
4272,1.848523748
4273,2.060085837
4274,1.081081081
4275,1.057268722
4276,0.0
4277,0.0
4278,1.252173913
4279,2.139673105
4280,1.884816754
4281,0.0
4282,2.333873582
4283,0.0
4284,2.9629629630000003
4285,1.263157895
4286,0.0
4287,0.0
4288,3.0
4289,1.570338059
4290,7.9120879120000005
4291,0.0
4292,2.345276873
4293,1.815889029
4294,2.75334608
4295,2.9508196719999997
4296,2.544169611
4297,0.0
4298,1.2720848059999998
4299,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,0.0
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,0.0
4312,4.4582043339999995
4313,0.0
4314,0.0
4315,0.0
4316,6.82464455
4317,0.0
4318,0.0
4319,1.1697806659999999
4320,0.0
4321,0.0
4322,1.619797525
4323,2.326332795
4324,1.9225634180000002
4325,1.470888662
4326,2.2291021669999997
4327,2.796116505
4328,0.0
4329,1.6475972540000001
4330,0.0
4331,0.0
4332,1.1697806659999999
4333,1.664739884
4334,3.0
4335,0.0
4336,1.0843373490000001
4337,0.0
4338,0.0
4339,0.0
4340,0.0
4341,0.0
4342,1.506276151
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,1.489141675
4350,0.0
4351,0.0
4352,0.0
4353,0.0
4354,0.0
4355,0.0
4356,23.22580645
4357,0.0
4358,0.0
4359,0.0
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,0.0
4365,1.277728483
4366,1.013370866
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,5.950413222999999
4372,0.0
4373,0.0
4374,2.31511254
4375,0.0
4376,0.0
4377,0.0
4378,2.80155642
4379,1.627118644
4380,1.530286929
4381,1.139240506
4382,1.3953488369999998
4383,1.383285303
4384,3.582089552
4385,5.106382979
4386,7.741935484
4387,4.736842105
4388,0.0
4389,2.211981567
4390,1.9944598340000002
4391,4.337349398
4392,1.223449448
4393,1.504702194
4394,7.236180905
4395,0.0
4396,0.0
4397,4.210526316
