Fecha.7,Hora.7,PORVL9N1
2018-01-26,09:55:17,1.15
2018-01-26,10:55:14,1.15
2018-01-26,11:55:16,1.16
2018-01-26,12:55:18,1.16
2018-01-26,13:55:19,1.16
2018-01-26,14:55:18,1.16
2018-01-26,15:55:19,1.16
2018-01-26,16:55:25,1.16
2018-01-26,17:55:19,1.17
2018-01-26,18:55:21,1.17
2018-01-26,19:55:16,1.17
2018-01-26,20:55:15,1.18
2018-01-26,21:55:16,1.18
2018-01-26,22:55:18,1.17
2018-01-26,23:55:19,1.17
2018-01-27,00:55:56,1.16
2018-01-27,01:55:19,1.16
2018-01-27,02:55:20,1.16
2018-01-27,03:55:19,1.16
2018-01-27,04:55:14,1.16
2018-01-27,05:55:17,1.15
2018-01-27,06:55:17,1.15
2018-01-27,07:55:15,1.16
2018-01-27,08:55:19,1.16
2018-01-27,09:55:18,1.16
2018-01-27,10:55:23,1.16
2018-01-27,11:55:21,1.17
2018-01-27,12:55:15,1.17
2018-01-27,13:55:15,1.18
2018-01-27,14:55:18,1.18
2018-01-27,15:55:18,1.18
2018-01-27,16:55:20,1.18
2018-01-27,17:55:19,1.18
2018-01-27,18:55:59,1.17
2018-01-27,19:55:20,1.17
2018-01-27,20:56:28,1.17
2018-01-27,21:55:15,1.18
2018-01-27,22:55:15,1.18
2018-01-27,23:55:18,1.18
2018-01-28,00:55:18,1.18
2018-01-28,01:55:18,1.18
2018-01-28,02:55:19,1.18
2018-01-28,03:55:19,1.18
2018-01-28,04:55:17,1.18
2018-01-28,05:55:19,1.18
2018-01-28,06:55:15,1.18
2018-01-28,07:55:18,1.19
2018-01-28,08:55:18,1.19
2018-01-28,09:55:19,1.2
2018-01-28,10:55:22,1.2
2018-01-28,11:55:18,1.21
2018-01-28,12:55:19,1.21
2018-01-28,13:55:23,1.21
2018-01-28,14:55:21,1.21
2018-01-28,15:55:21,1.22
2018-01-28,16:55:21,1.21
2018-01-28,17:55:19,1.21
2018-01-28,18:55:19,1.21
2018-01-28,19:55:18,1.21
2018-01-28,20:55:20,1.21
2018-01-28,21:55:20,1.21
2018-01-28,22:55:20,1.21
2018-01-28,23:55:20,1.21
2018-01-29,00:55:18,1.21
2018-01-29,01:55:16,1.21
2018-01-29,02:55:55,1.21
2018-01-29,03:55:19,1.21
2018-01-29,04:55:19,1.21
2018-01-29,05:55:19,1.21
2018-01-29,06:55:20,1.21
2018-01-29,07:55:20,1.21
2018-01-29,08:56:02,1.22
2018-01-29,09:55:22,1.22
2018-01-29,10:55:17,1.23
2018-01-29,11:55:16,1.23
2018-01-29,12:55:19,1.24
2018-01-29,13:55:20,1.24
2018-01-29,14:55:20,1.24
2018-01-29,15:55:20,1.24
2018-01-29,16:55:21,1.24
2018-01-29,17:55:19,1.24
2018-01-29,18:55:27,1.24
2018-01-29,19:55:17,1.24
2018-01-29,20:55:17,1.24
2018-01-29,21:55:20,1.24
2018-01-29,22:55:17,1.24
2018-01-29,23:55:20,1.24
2018-01-30,00:55:20,1.25
2018-01-30,01:55:21,1.25
2018-01-30,02:55:20,1.25
2018-01-30,03:55:16,1.25
2018-01-30,04:55:17,1.25
2018-01-30,05:55:17,1.25
2018-01-30,06:55:22,1.25
2018-01-30,07:55:18,1.25
2018-01-30,08:55:17,1.25
2018-01-30,09:55:24,1.25
2018-01-30,10:55:24,1.26
2018-01-30,11:55:23,1.26
2018-01-30,12:55:20,1.26
2018-01-30,13:55:16,1.27
2018-01-30,14:55:16,1.27
2018-01-30,15:55:21,1.27
2018-01-30,16:55:19,1.27
2018-01-30,17:55:20,1.27
2018-01-30,18:55:21,1.27
2018-01-30,19:55:21,1.27
2018-01-30,20:55:21,1.27
2018-01-30,21:55:20,1.27
2018-01-30,22:55:20,1.27
2018-01-30,23:55:18,1.27
2018-01-31,00:55:21,1.27
2018-01-31,01:55:18,1.27
2018-01-31,02:55:23,1.27
2018-01-31,03:56:21,1.27
2018-01-31,04:55:18,1.27
2018-01-31,05:55:16,1.27
2018-01-31,06:55:16,1.27
2018-01-31,07:55:21,1.28
2018-01-31,08:55:23,1.28
2018-01-31,09:55:24,1.28
2018-01-31,10:55:22,1.29
2018-01-31,11:55:23,1.29
2018-01-31,12:55:24,1.3
2018-01-31,13:55:23,1.3
2018-01-31,14:55:17,1.3
2018-01-31,15:55:17,1.3
2018-01-31,16:55:22,1.3
2018-01-31,17:55:22,1.3
2018-01-31,18:55:22,1.3
2018-01-31,19:55:21,1.3
2018-01-31,20:55:21,1.3
2018-01-31,21:55:22,1.3
2018-01-31,22:55:21,1.3
2018-01-31,23:55:16,1.3
2018-02-01,00:55:20,1.3
2018-02-01,01:55:17,1.3
2018-02-01,02:55:20,1.3
2018-02-01,03:55:17,1.3
2018-02-01,04:55:22,1.3
2018-02-01,05:55:21,1.3
2018-02-01,06:55:23,1.3
2018-02-01,07:55:16,1.3
2018-02-01,08:55:19,1.3
2018-02-01,09:55:20,1.31
2018-02-01,10:55:22,1.31
2018-02-01,11:55:20,1.31
2018-02-01,12:55:21,1.32
2018-02-01,13:55:21,1.32
2018-02-01,14:55:25,1.32
2018-02-01,15:55:49,1.32
2018-02-01,16:55:16,1.32
2018-02-01,17:55:17,1.32
2018-02-01,18:55:22,1.32
2018-02-01,19:55:21,1.32
2018-02-01,20:55:20,1.32
2018-02-01,22:00:19,1.32
2018-02-01,22:55:22,1.32
2018-02-01,23:55:22,1.32
2018-02-02,00:55:22,1.32
2018-02-02,01:55:18,1.32
2018-02-02,02:55:20,1.32
2018-02-02,03:55:16,1.32
2018-02-02,04:55:20,1.32
2018-02-02,05:55:59,1.32
2018-02-02,06:55:24,1.32
2018-02-02,07:55:21,1.32
2018-02-02,08:55:22,1.32
2018-02-02,09:55:17,1.33
2018-02-02,10:55:17,1.33
2018-02-02,11:55:20,1.34
2018-02-02,12:55:21,1.34
2018-02-02,13:55:22,1.34
2018-02-02,14:55:22,1.34
2018-02-02,15:55:24,1.34
2018-02-02,16:55:22,1.34
2018-02-02,17:55:22,1.34
2018-02-02,18:56:08,1.34
2018-02-02,19:55:17,1.34
2018-02-02,20:55:22,1.34
2018-02-02,21:55:21,1.34
2018-02-02,22:55:29,1.34
2018-02-02,23:55:24,1.34
2018-02-03,00:55:21,1.34
2018-02-03,01:55:19,1.34
2018-02-03,02:55:22,1.34
2018-02-03,03:55:17,1.34
2018-02-03,04:55:18,1.34
2018-02-03,05:55:37,1.34
2018-02-03,06:55:23,1.34
2018-02-03,07:55:59,1.34
2018-02-03,08:55:22,1.35
2018-02-03,09:55:22,1.35
2018-02-03,10:55:25,1.36
2018-02-03,11:55:18,1.36
2018-02-03,12:55:17,1.36
2018-02-03,13:55:19,1.36
2018-02-03,14:55:20,1.36
2018-02-03,15:55:21,1.37
2018-02-03,16:55:28,1.37
2018-02-03,17:55:22,1.36
2018-02-03,18:55:22,1.36
2018-02-03,19:55:22,1.36
2018-02-03,20:55:18,1.36
2018-02-03,21:55:21,1.36
2018-02-03,22:55:23,1.36
2018-02-03,23:56:14,1.36
2018-02-04,00:55:21,1.36
2018-02-04,01:55:24,1.36
2018-02-04,02:55:21,1.36
2018-02-04,03:55:19,1.36
2018-02-04,04:55:23,1.36
2018-02-04,05:55:17,1.36
2018-02-04,06:55:20,1.36
2018-02-04,07:55:20,1.37
2018-02-04,08:55:22,1.37
2018-02-04,09:56:58,1.37
2018-02-04,10:55:40,1.38
2018-02-04,11:55:22,1.38
2018-02-04,12:55:23,1.39
2018-02-04,13:55:18,1.39
2018-02-04,14:55:17,1.39
2018-02-04,15:55:20,1.39
2018-02-04,16:55:21,1.39
2018-02-04,17:55:20,1.39
2018-02-04,18:55:21,1.39
2018-02-04,19:55:19,1.39
2018-02-04,20:55:22,1.39
2018-02-04,21:55:23,1.38
2018-02-04,22:55:18,1.39
2018-02-04,23:55:17,1.39
2018-02-05,00:55:19,1.39
2018-02-05,01:55:17,1.39
2018-02-05,02:55:21,1.39
2018-02-05,03:55:20,1.39
2018-02-05,04:55:23,1.39
2018-02-05,05:55:24,1.39
2018-02-05,06:55:20,1.39
2018-02-05,07:55:18,1.39
2018-02-05,08:55:24,1.39
2018-02-05,09:55:25,1.4
2018-02-05,10:55:20,1.4
2018-02-05,11:55:59,1.4
2018-02-05,12:55:22,1.41
2018-02-05,13:55:25,1.41
2018-02-05,14:55:43,1.41
2018-02-05,15:55:17,1.42
2018-02-05,16:55:18,1.41
2018-02-05,17:55:23,1.41
2018-02-05,18:55:22,1.41
2018-02-05,19:55:38,1.41
2018-02-05,20:55:23,1.41
2018-02-05,21:55:22,1.41
2018-02-05,22:55:22,1.41
2018-02-05,23:55:19,1.41
2018-02-06,00:55:18,1.41
2018-02-06,01:55:20,1.41
2018-02-06,02:55:37,1.41
2018-02-06,03:55:21,1.41
2018-02-06,04:55:22,1.41
2018-02-06,05:55:21,1.41
2018-02-06,06:55:22,1.41
2018-02-06,07:55:24,1.41
2018-02-06,08:55:19,1.41
2018-02-06,09:55:18,1.42
2018-02-06,10:55:23,1.42
2018-02-06,11:55:22,1.43
2018-02-06,12:55:38,1.43
2018-02-06,13:55:24,1.43
2018-02-06,14:55:23,1.44
