Fecha,Hora,PORVL2N1
2018-07-25,22:01:58,0.91
2018-07-25,23:02:00,0.91
2018-07-26,00:01:57,0.91
2018-07-26,01:01:57,0.91
2018-07-26,02:01:57,0.91
2018-07-26,03:01:56,0.91
2018-07-26,04:01:57,0.91
2018-07-26,05:02:13,0.91
2018-07-26,06:01:58,0.91
2018-07-26,07:01:58,0.92
2018-07-26,08:02:08,0.92
2018-07-26,09:02:57,0.92
2018-07-26,10:01:59,0.92
2018-07-26,11:02:00,0.92
2018-07-26,12:01:57,0.93
2018-07-26,13:02:28,0.93
2018-07-26,14:01:58,0.93
2018-07-26,15:01:55,0.92
2018-07-26,16:01:59,0.91
2018-07-26,17:01:58,0.91
2018-07-26,18:02:02,0.9
2018-07-26,19:01:59,0.9
2018-07-26,20:02:00,0.89
2018-07-26,21:02:00,0.89
2018-07-26,22:01:58,0.89
2018-07-26,23:02:00,0.89
2018-07-27,00:01:56,0.89
2018-07-27,01:01:54,0.89
2018-07-27,02:01:53,0.89
2018-07-27,03:01:54,0.89
2018-07-27,04:01:55,0.89
2018-07-27,05:01:55,0.89
2018-07-27,06:01:59,0.89
2018-07-27,07:01:59,0.89
2018-07-27,08:01:59,0.89
2018-07-27,09:01:54,0.9
2018-07-27,10:01:57,0.9
2018-07-27,11:01:57,0.91
2018-07-27,12:01:57,0.91
2018-07-27,13:02:37,0.91
2018-07-27,14:01:59,0.91
2018-07-27,15:02:00,0.91
2018-07-27,16:01:58,0.92
2018-07-27,17:01:56,0.92
2018-07-27,18:01:56,0.92
2018-07-27,19:01:55,0.92
2018-07-27,20:01:54,0.92
2018-07-27,21:01:56,0.92
2018-07-27,22:01:55,0.92
2018-07-27,23:01:54,0.92
2018-07-28,00:01:55,0.91
2018-07-28,01:01:56,0.9
2018-07-28,02:01:56,0.89
2018-07-28,03:01:54,0.88
2018-07-28,04:01:54,0.88
2018-07-28,05:01:54,0.88
2018-07-28,06:01:55,0.88
2018-07-28,07:01:58,0.88
2018-07-28,08:01:56,0.88
2018-07-28,09:02:36,0.88
2018-07-28,10:01:56,0.89
2018-07-28,11:01:59,0.9
2018-07-28,12:01:56,0.9
2018-07-28,13:01:58,0.9
2018-07-28,14:01:57,0.9
2018-07-28,15:01:57,0.91
2018-07-28,16:01:55,0.91
2018-07-28,17:01:55,0.91
2018-07-28,18:01:56,0.91
2018-07-28,19:01:57,0.91
2018-07-28,20:03:44,0.91
2018-07-28,21:02:08,0.91
2018-07-28,22:01:54,0.91
2018-07-28,23:01:55,0.91
2018-07-29,00:01:55,0.82
2018-07-29,01:01:56,0.73
2018-07-29,02:01:55,0.64
2018-07-29,03:01:59,0.64
2018-07-29,04:01:56,0.63
2018-07-29,05:01:54,0.63
2018-07-29,06:01:54,0.63
2018-07-29,07:01:54,0.63
2018-07-29,08:01:55,0.63
2018-07-29,09:01:55,0.63
2018-07-29,10:01:57,0.64
2018-07-29,11:03:05,0.64
2018-07-29,12:02:00,0.64
2018-07-29,13:02:09,0.64
2018-07-29,14:01:54,0.65
2018-07-29,15:01:58,0.65
2018-07-29,16:01:55,0.66
2018-07-29,17:01:59,0.66
2018-07-29,18:01:58,0.67
2018-07-29,19:02:02,0.68
2018-07-29,20:01:56,0.69
2018-07-29,21:01:56,0.69
2018-07-29,22:01:54,0.7
2018-07-29,23:01:55,0.71
2018-07-30,00:01:56,0.71
2018-07-30,01:01:54,0.71
2018-07-30,02:01:56,0.72
2018-07-30,03:01:55,0.72
2018-07-30,04:01:56,0.72
2018-07-30,05:01:56,0.72
2018-07-30,06:01:57,0.72
2018-07-30,07:01:59,0.73
2018-07-30,08:02:02,0.73
2018-07-30,09:01:56,0.74
2018-07-30,10:02:15,0.75
2018-07-30,11:02:12,0.76
2018-07-30,12:01:55,0.76
2018-07-30,13:01:58,0.77
2018-07-30,14:01:57,0.77
2018-07-30,15:01:58,0.77
2018-07-30,16:02:05,0.78
2018-07-30,17:01:56,0.76
2018-07-30,18:01:57,0.5
2018-07-30,19:02:33,0.24
2018-07-30,20:03:52,0.23
2018-07-30,21:01:55,0.24
2018-07-30,22:01:57,0.27
2018-07-30,23:02:00,0.31
2018-07-31,00:01:55,0.36
2018-07-31,01:01:58,0.4
2018-07-31,02:01:55,0.45
2018-07-31,03:01:54,0.49
2018-07-31,04:01:55,0.54
2018-07-31,05:01:56,0.55
2018-07-31,06:01:57,0.56
2018-07-31,07:01:59,0.57
2018-07-31,08:02:01,0.59
2018-07-31,09:02:00,0.6
2018-07-31,10:01:54,0.62
2018-07-31,11:01:57,0.64
2018-07-31,12:01:59,0.65
2018-07-31,13:01:56,0.66
2018-07-31,14:02:03,0.67
2018-07-31,15:01:59,0.68
2018-07-31,16:02:01,0.68
2018-07-31,17:02:00,0.69
2018-07-31,18:01:57,0.69
2018-07-31,19:01:56,0.7
2018-07-31,20:04:41,0.7
2018-07-31,21:01:56,0.71
2018-07-31,22:01:56,0.71
2018-07-31,23:01:56,0.72
2018-08-01,00:01:59,0.72
2018-08-01,01:01:57,0.72
2018-08-01,02:01:57,0.72
2018-08-01,03:01:55,0.72
2018-08-01,04:01:55,0.73
2018-08-01,05:01:56,0.73
2018-08-01,06:01:55,0.71
2018-08-01,07:02:01,0.32
2018-08-01,08:01:57,0.33
2018-08-01,09:01:57,0.35
2018-08-01,10:01:57,0.46
2018-08-01,11:01:55,0.47
2018-08-01,12:01:57,0.48
2018-08-01,13:01:59,0.5
2018-08-01,14:02:02,0.52
2018-08-01,15:02:00,0.54
2018-08-01,16:02:01,0.55
2018-08-01,17:01:59,0.57
2018-08-01,18:01:58,0.59
2018-08-01,19:01:57,0.6
2018-08-01,20:03:44,0.58
2018-08-01,21:01:55,0.58
2018-08-01,22:01:58,0.15
2018-08-01,23:01:55,0.16
2018-08-02,00:01:55,0.18
2018-08-02,01:01:56,0.2
2018-08-02,02:01:57,0.22
2018-08-02,03:01:57,0.24
2018-08-02,04:01:57,0.26
2018-08-02,05:01:56,0.3
2018-08-02,06:01:58,0.34
2018-08-02,07:02:00,0.38
2018-08-02,08:02:03,0.42
2018-08-02,09:01:56,0.46
2018-08-02,10:01:57,0.5
2018-08-02,11:01:57,0.54
2018-08-02,12:01:59,0.55
2018-08-02,13:01:56,0.56
2018-08-02,14:01:57,0.57
2018-08-02,15:02:30,0.58
2018-08-02,16:01:56,0.59
2018-08-02,17:01:59,0.6
2018-08-02,18:01:57,0.61
2018-08-02,19:02:35,0.62
2018-08-02,20:02:10,0.63
2018-08-02,21:01:57,0.64
2018-08-02,22:01:56,0.65
2018-08-02,23:01:55,0.66
2018-08-03,00:01:55,0.67
2018-08-03,01:01:55,0.67
2018-08-03,02:01:56,0.68
2018-08-03,03:01:56,0.68
2018-08-03,04:01:56,0.69
2018-08-03,05:01:57,0.69
2018-08-03,06:01:58,0.69
2018-08-03,07:01:55,0.7
2018-08-03,08:01:55,0.7
2018-08-03,09:01:56,0.71
2018-08-03,10:01:56,0.71
2018-08-03,11:01:58,0.72
2018-08-03,12:02:00,0.73
2018-08-03,13:02:00,0.73
2018-08-03,14:02:00,0.73
2018-08-03,15:01:55,0.73
2018-08-03,16:02:00,0.73
2018-08-03,17:01:55,0.73
2018-08-03,18:01:55,0.73
2018-08-03,19:01:58,0.74
2018-08-03,20:04:49,0.74
2018-08-03,21:01:57,0.74
2018-08-03,22:01:57,0.74
2018-08-03,23:02:00,0.74
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
