Fecha,PORVL24N1,PORVL24N2,PORVL24_AVG
2018-03-19,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-03-20,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-03-21,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-03-22,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-03-23,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-03-24,1.699166666666667,1.7000000000000002,1.6995833333333334
2018-03-25,1.6979166666666672,1.7000000000000002,1.6989583333333336
2018-03-26,1.6929166666666668,1.7000000000000002,1.6964583333333336
2018-03-27,1.690833333333334,1.7000000000000002,1.695416666666667
2018-03-28,1.6925000000000008,1.7000000000000002,1.6962500000000005
2018-03-29,1.6820833333333345,1.7000000000000002,1.6910416666666674
2018-03-30,1.6916666666666675,1.7000000000000002,1.6958333333333337
2018-03-31,1.680416666666667,1.7000000000000002,1.6902083333333335
2018-04-01,1.6620833333333331,1.7000000000000002,1.6810416666666668
2018-04-02,1.656666666666667,1.7000000000000002,1.6783333333333337
2018-04-03,1.6825,1.6999999999999995,1.6912499999999997
2018-04-04,,,
2018-04-05,1.4442857142857142,1.6999999999999995,1.5721428571428568
2018-04-06,1.4795833333333333,1.7000000000000002,1.5897916666666667
2018-04-07,1.4895833333333333,1.7000000000000002,1.5947916666666666
2018-04-08,1.4887500000000002,1.7000000000000002,1.5943750000000003
2018-04-09,1.49125,1.7000000000000002,1.595625
2018-04-10,1.4966666666666668,1.7000000000000002,1.5983333333333336
2018-04-11,1.4866666666666666,1.7000000000000002,1.5933333333333333
2018-04-12,1.4783333333333333,1.7000000000000002,1.5891666666666668
2018-04-13,1.4769565217391305,1.7,1.5884782608695653
2018-04-14,1.6570833333333337,1.7000000000000002,1.6785416666666668
2018-04-15,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-16,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-17,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-18,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-19,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-20,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-21,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-22,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-23,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-24,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-25,1.7000000000000002,1.7000000000000002,1.7000000000000002
2018-04-26,1.4220833333333331,1.7000000000000002,1.5610416666666667
2018-04-27,0.9825,1.7000000000000002,1.34125
2018-04-28,1.3425,1.7000000000000002,1.5212500000000002
2018-04-29,1.4108333333333336,1.7000000000000002,1.555416666666667
2018-04-30,1.1220833333333329,1.7000000000000002,1.4110416666666665
2018-05-01,0.43375,1.2645833333333332,0.8491666666666666
2018-05-02,0.8091666666666666,1.2466666666666668,1.0279166666666666
2018-05-03,0.5520833333333334,0.94625,0.7491666666666668
2018-05-04,0.5837499999999999,1.0733333333333337,0.8285416666666667
2018-05-05,0.59,1.175,0.8825000000000001
2018-05-06,0.6916666666666668,1.180416666666667,0.9360416666666669
2018-05-07,0.5275,1.059166666666667,0.7933333333333334
2018-05-08,0.4108333333333332,0.8608333333333333,0.6358333333333333
2018-05-09,0.6216666666666666,1.09125,0.8564583333333333
2018-05-10,0.6460000000000001,1.0879166666666666,0.8669583333333334
2018-05-11,0.3461111111111111,0.8462499999999998,0.5961805555555555
2018-05-12,0.7437499999999997,1.0812121212121213,0.9124810606060605
2018-05-13,0.8887500000000004,1.1954166666666663,1.0420833333333333
2018-05-14,1.015,1.2574999999999998,1.13625
2018-05-15,1.1545833333333333,1.2974999999999997,1.2260416666666665
2018-05-16,1.2066666666666666,1.3325000000000002,1.2695833333333333
2018-05-17,1.2016666666666669,1.3620833333333335,1.2818750000000003
2018-05-18,1.2141666666666666,1.3912499999999997,1.3027083333333331
2018-05-19,1.0408333333333333,1.3370833333333334,1.1889583333333333
2018-05-20,0.4945833333333334,1.0241666666666662,0.7593749999999998
2018-05-21,0.7112499999999998,1.15625,0.9337499999999999
2018-05-22,0.7749999999999998,1.1904166666666665,0.9827083333333331
2018-05-23,0.7758333333333333,1.1995833333333334,0.9877083333333334
2018-05-24,0.6966666666666668,1.147916666666667,0.9222916666666668
2018-05-25,0.8266666666666667,1.2062499999999996,1.016458333333333
2018-05-26,0.88,1.249583333333334,1.064791666666667
2018-05-27,0.9137500000000004,1.2783333333333329,1.0960416666666666
2018-05-28,0.9658333333333332,1.3083333333333336,1.1370833333333334
2018-05-29,1.0104166666666667,1.3379166666666673,1.174166666666667
2018-05-30,1.0370833333333336,1.3654166666666665,1.20125
2018-05-31,1.0195833333333333,1.3758333333333328,1.197708333333333
2018-06-01,1.042916666666667,1.3900000000000003,1.2164583333333336
2018-06-02,1.04625,1.3966666666666665,1.221458333333333
2018-06-03,1.102083333333333,1.4116666666666673,1.2568750000000002
2018-06-04,1.1470833333333337,1.4284,1.2877416666666668
2018-06-05,1.1979166666666667,1.4491666666666665,1.3235416666666666
2018-06-06,1.1829166666666666,1.465,1.3239583333333333
2018-06-07,1.0970833333333334,1.4725,1.2847916666666666
2018-06-08,0.6691666666666666,1.3483333333333334,1.00875
2018-06-09,0.852083333333333,1.326666666666666,1.0893749999999995
2018-06-10,0.9012500000000002,1.3279166666666662,1.1145833333333333
2018-06-11,0.7129166666666665,1.1275000000000002,0.9202083333333333
2018-06-12,0.4854166666666666,0.93875,0.7120833333333333
2018-06-13,0.7445833333333333,1.18,0.9622916666666665
2018-06-14,0.7204166666666662,1.1208333333333331,0.9206249999999996
2018-06-15,0.3875,0.7958333333333333,0.5916666666666667
2018-06-16,0.6820833333333334,1.1183333333333334,0.9002083333333334
2018-06-17,0.8245833333333334,1.225,1.0247916666666668
2018-06-18,0.7420833333333334,1.1862500000000005,0.964166666666667
2018-06-19,0.365,0.7916666666666666,0.5783333333333334
2018-06-20,0.5358333333333333,0.96875,0.7522916666666666
2018-06-21,0.3408333333333334,0.7475,0.5441666666666667
2018-06-22,0.6270833333333333,1.06375,0.8454166666666667
2018-06-23,0.7716666666666664,1.1854166666666666,0.9785416666666664
2018-06-24,0.8725,1.249166666666667,1.0608333333333335
2018-06-25,0.7304166666666666,1.2104166666666665,0.9704166666666665
2018-06-26,0.805,1.2454166666666668,1.0252083333333335
2018-06-27,0.7129166666666666,1.20875,0.9608333333333333
2018-06-28,0.7616666666666664,1.2066666666666663,0.9841666666666664
2018-06-29,0.44916666666666666,0.9475,0.6983333333333334
2018-06-30,0.4466666666666668,0.8316666666666667,0.6391666666666668
2018-07-01,0.6095833333333333,1.0525,0.8310416666666667
2018-07-02,0.8016666666666667,1.162916666666667,0.9822916666666669
2018-07-03,0.9166666666666666,1.2287499999999998,1.0727083333333332
2018-07-04,0.9908333333333332,1.2791666666666663,1.1349999999999998
2018-07-05,0.9850000000000002,1.3066666666666669,1.1458333333333335
2018-07-06,0.66625,1.1895833333333334,0.9279166666666667
2018-07-07,0.8095833333333334,1.2345833333333336,1.0220833333333335
2018-07-08,0.9012500000000004,1.2870833333333331,1.0941666666666667
2018-07-09,0.9525,1.324166666666666,1.138333333333333
2018-07-10,0.4829166666666667,1.0941666666666667,0.7885416666666667
2018-07-11,0.3583333333333332,0.7974999999999999,0.5779166666666665
2018-07-12,0.6683333333333333,1.0895833333333331,0.8789583333333333
2018-07-13,0.8195833333333334,1.2120833333333332,1.0158333333333334
2018-07-14,0.8554166666666666,1.266666666666667,1.0610416666666669
2018-07-15,0.8258333333333335,1.275833333333333,1.0508333333333333
2018-07-16,0.5166666666666667,1.1195833333333332,0.818125
2018-07-17,0.7587499999999999,1.216666666666666,0.987708333333333
2018-07-18,0.8629166666666664,1.2762499999999994,1.0695833333333329
2018-07-19,0.9150000000000004,1.3091666666666666,1.1120833333333335
2018-07-20,0.9391666666666664,1.3245833333333328,1.1318749999999995
2018-07-21,0.9829166666666664,1.3466666666666671,1.164791666666667
2018-07-22,0.9883333333333332,1.3545833333333341,1.1714583333333337
2018-07-23,1.0104166666666667,1.3658333333333337,1.1881250000000003
2018-07-24,1.05875,1.3741666666666663,1.2164583333333332
2018-07-25,1.1733333333333336,1.375,1.274166666666667
2018-07-26,1.2554166666666668,1.3799999999999992,1.317708333333333
2018-07-27,1.2508333333333332,1.4041666666666666,1.3275
2018-07-28,1.2025000000000003,1.4116666666666664,1.3070833333333334
2018-07-29,1.0466666666666666,1.3233333333333337,1.185
2018-07-30,0.8633333333333336,1.1479166666666665,1.005625
2018-07-31,0.5108333333333334,0.9225,0.7166666666666667
2018-08-01,0.5495833333333332,1.0164,0.7829916666666665
2018-08-02,0.4233333333333333,0.8008333333333333,0.6120833333333333
2018-08-03,0.7429166666666668,1.0954166666666667,0.9191666666666667
