Fecha,PORVL16_AVERAGE
2018-03-31,1.6752083333333334
2018-04-01,1.6793750000000003
2018-04-02,1.6731250000000002
2018-04-03,1.6804545454545452
2018-04-04,
2018-04-05,1.5545
2018-04-06,1.5645833333333334
2018-04-07,1.5691666666666668
2018-04-08,1.6304166666666666
2018-04-09,1.6358333333333335
2018-04-10,1.6443750000000001
2018-04-11,1.633541666666667
2018-04-12,1.6281249999999998
2018-04-13,1.6204347826086956
2018-04-14,1.6243750000000001
2018-04-15,1.6343750000000001
2018-04-16,1.6304166666666666
2018-04-17,1.6291666666666669
2018-04-18,1.635416666666667
2018-04-19,1.6375000000000002
2018-04-20,1.6360416666666668
2018-04-21,1.6325000000000003
2018-04-22,1.6308333333333334
2018-04-23,1.6264583333333338
2018-04-24,1.623333333333333
2018-04-25,1.6152083333333338
2018-04-26,1.5754166666666665
2018-04-27,1.1672916666666664
2018-04-28,1.3162500000000001
2018-04-29,1.341041666666667
2018-04-30,1.294375
2018-05-01,1.1329166666666666
2018-05-02,1.1858333333333333
2018-05-03,1.0641666666666667
2018-05-04,1.03375
2018-05-05,1.0560416666666665
2018-05-06,1.0541666666666665
2018-05-07,0.934375
2018-05-08,0.8799999999999999
2018-05-09,0.9525000000000002
2018-05-10,1.0147916666666663
2018-05-11,0.9560416666666666
2018-05-12,1.1433333333333335
2018-05-13,1.2022916666666665
2018-05-14,1.2525000000000002
2018-05-15,1.2685416666666667
2018-05-16,1.3062499999999995
2018-05-17,1.3452083333333338
2018-05-18,1.3408333333333335
2018-05-19,1.2312500000000002
2018-05-20,1.2060416666666665
2018-05-21,1.248125
2018-05-22,1.2758333333333334
2018-05-23,1.2631249999999998
2018-05-24,1.2383333333333335
2018-05-25,1.2722916666666666
2018-05-26,1.2938301282051285
2018-05-27,1.2937500000000002
2018-05-28,1.3139583333333336
2018-05-29,1.3345833333333335
2018-05-30,1.3581250000000002
2018-05-31,1.355
2018-06-01,1.3549999999999995
2018-06-02,1.3233333333333333
2018-06-03,1.340625
2018-06-04,1.3614583333333332
2018-06-05,1.38375
2018-06-06,1.4008333333333334
2018-06-07,1.4027083333333334
2018-06-08,1.2712500000000002
2018-06-09,1.2972916666666667
2018-06-10,1.2989583333333334
2018-06-11,1.2775
2018-06-12,1.2372916666666665
2018-06-13,1.273958333333333
2018-06-14,1.21625
2018-06-15,0.9329166666666668
2018-06-16,1.105
2018-06-17,1.1689583333333333
2018-06-18,1.1770833333333337
2018-06-19,0.9506249999999999
2018-06-20,1.0747916666666666
2018-06-21,0.984375
2018-06-22,1.1108333333333333
2018-06-23,1.1777083333333334
2018-06-24,1.2272916666666667
2018-06-25,1.209166666666667
2018-06-26,1.2471162280701755
2018-06-27,1.2322916666666668
2018-06-28,1.2497916666666664
2018-06-29,1.1539583333333336
2018-06-30,1.100625
2018-07-01,1.1458333333333333
2018-07-02,1.1983333333333335
2018-07-03,1.2412500000000002
2018-07-04,1.2835416666666668
2018-07-05,1.2843750000000003
2018-07-06,1.211458333333333
2018-07-07,1.26125
2018-07-08,1.3014583333333334
2018-07-09,1.3291666666666668
2018-07-10,1.1379416666666669
2018-07-11,0.9579166666666665
2018-07-12,1.1074999999999997
2018-07-13,1.1727083333333335
2018-07-14,1.21875
2018-07-15,1.2504166666666667
2018-07-16,1.1612500000000001
2018-07-17,1.0997916666666667
2018-07-18,1.1245833333333333
2018-07-19,1.1552083333333332
2018-07-20,1.1822916666666665
2018-07-21,1.2136698717948717
2018-07-22,1.2189583333333331
2018-07-23,1.2277083333333332
2018-07-24,1.2583823529411764
2018-07-25,1.3060833333333333
2018-07-26,1.3333333333333335
2018-07-27,1.3325000000000005
2018-07-28,1.3706250000000002
2018-07-29,1.3116666666666668
2018-07-30,1.2550000000000001
2018-07-31,1.10125
2018-08-01,1.0389583333333332
2018-08-02,0.8933333333333333
2018-08-03,0.9954166666666664
