Fecha,PORVL24_AVERAGE
2018-04-22,1.7000000000000002
2018-04-23,1.7000000000000002
2018-04-24,1.7000000000000002
2018-04-25,1.7000000000000002
2018-04-26,1.5610416666666667
2018-04-27,1.34125
2018-04-28,1.5212500000000002
2018-04-29,1.555416666666667
2018-04-30,1.4110416666666665
2018-05-01,0.8491666666666666
2018-05-02,1.0279166666666666
2018-05-03,0.7491666666666668
2018-05-04,0.8285416666666667
2018-05-05,0.8825000000000001
2018-05-06,0.9360416666666669
2018-05-07,0.7933333333333334
2018-05-08,0.6358333333333333
2018-05-09,0.8564583333333333
2018-05-10,0.8669583333333334
2018-05-11,0.5961805555555555
2018-05-12,0.9124810606060605
2018-05-13,1.0420833333333333
2018-05-14,1.13625
2018-05-15,1.2260416666666665
2018-05-16,1.2695833333333333
2018-05-17,1.2818750000000003
2018-05-18,1.3027083333333331
2018-05-19,1.1889583333333333
2018-05-20,0.7593749999999998
2018-05-21,0.9337499999999999
2018-05-22,0.9827083333333331
2018-05-23,0.9877083333333334
2018-05-24,0.9222916666666668
2018-05-25,1.016458333333333
2018-05-26,1.064791666666667
2018-05-27,1.0960416666666666
2018-05-28,1.1370833333333334
2018-05-29,1.174166666666667
2018-05-30,1.20125
2018-05-31,1.197708333333333
2018-06-01,1.2164583333333336
2018-06-02,1.221458333333333
2018-06-03,1.2568750000000002
2018-06-04,1.2877416666666668
2018-06-05,1.3235416666666666
2018-06-06,1.3239583333333333
2018-06-07,1.2847916666666666
2018-06-08,1.00875
2018-06-09,1.0893749999999995
2018-06-10,1.1145833333333333
2018-06-11,0.9202083333333333
2018-06-12,0.7120833333333333
2018-06-13,0.9622916666666665
2018-06-14,0.9206249999999996
2018-06-15,0.5916666666666667
2018-06-16,0.9002083333333334
2018-06-17,1.0247916666666668
2018-06-18,0.964166666666667
2018-06-19,0.5783333333333334
2018-06-20,0.7522916666666666
2018-06-21,0.5441666666666667
2018-06-22,0.8454166666666667
2018-06-23,0.9785416666666664
2018-06-24,1.0608333333333335
2018-06-25,0.9704166666666665
2018-06-26,1.0252083333333335
2018-06-27,0.9608333333333333
2018-06-28,0.9841666666666664
2018-06-29,0.6983333333333334
2018-06-30,0.6391666666666668
2018-07-01,0.8310416666666667
2018-07-02,0.9822916666666669
2018-07-03,1.0727083333333332
2018-07-04,1.1349999999999998
2018-07-05,1.1458333333333335
2018-07-06,0.9279166666666667
2018-07-07,1.0220833333333335
2018-07-08,1.0941666666666667
2018-07-09,1.138333333333333
2018-07-10,0.7885416666666667
2018-07-11,0.5779166666666665
2018-07-12,0.8789583333333333
2018-07-13,1.0158333333333334
2018-07-14,1.0610416666666669
2018-07-15,1.0508333333333333
2018-07-16,0.818125
2018-07-17,0.987708333333333
2018-07-18,1.0695833333333329
2018-07-19,1.1120833333333335
2018-07-20,1.1318749999999995
2018-07-21,1.164791666666667
2018-07-22,1.1714583333333337
2018-07-23,1.1881250000000003
2018-07-24,1.2164583333333332
2018-07-25,1.274166666666667
2018-07-26,1.317708333333333
2018-07-27,1.3275
2018-07-28,1.3070833333333334
2018-07-29,1.185
2018-07-30,1.005625
2018-07-31,0.7166666666666667
2018-08-01,0.7829916666666665
2018-08-02,0.6120833333333333
2018-08-03,0.9191666666666667
