Fecha,PORVL2_AVERAGE
2018-06-07,0.8408333333333331
2018-06-08,0.5806974637681159
2018-06-09,0.766875
2018-06-10,0.7910416666666668
2018-06-11,0.6806249999999999
2018-06-12,0.5691666666666667
2018-06-13,0.7608333333333335
2018-06-14,0.7754166666666668
2018-06-15,0.4066666666666666
2018-06-16,0.7202083333333333
2018-06-17,0.7914583333333334
2018-06-18,0.733333333333333
2018-06-19,0.4710416666666668
2018-06-20,0.6045833333333334
2018-06-21,0.521875
2018-06-22,0.7722916666666668
2018-06-23,0.8297916666666667
2018-06-24,0.8437499999999998
2018-06-25,0.6860416666666667
2018-06-26,0.8052083333333331
2018-06-27,0.7714583333333334
2018-06-28,0.7547916666666667
2018-06-29,0.44666666666666666
2018-06-30,0.50875
2018-07-01,0.7175
2018-07-02,0.8266666666666669
2018-07-03,0.8656249999999999
2018-07-04,0.9770833333333336
2018-07-05,0.9333333333333333
2018-07-06,0.6864583333333334
2018-07-07,0.843333333333333
2018-07-08,0.9416666666666668
2018-07-09,0.9622916666666665
2018-07-10,0.5620833333333334
2018-07-11,0.5165384615384615
2018-07-12,0.800625
2018-07-13,0.8431250000000001
2018-07-14,0.8702083333333337
2018-07-15,0.8197916666666667
2018-07-16,0.645625
2018-07-17,0.7989583333333333
2018-07-18,0.8589583333333333
2018-07-19,0.8737499999999998
2018-07-20,0.8431250000000001
2018-07-21,0.8810416666666668
2018-07-22,0.8871978021978023
2018-07-23,0.9091666666666667
2018-07-24,0.9345833333333333
2018-07-25,0.9427083333333333
2018-07-26,1.0037499999999997
2018-07-27,1.0009000000000003
2018-07-28,0.9439583333333332
2018-07-29,0.6993749999999999
2018-07-30,0.6537499999999998
2018-07-31,0.6295833333333333
2018-08-01,0.546875
2018-08-02,0.5106250000000001
2018-08-03,0.7643750000000002
