peso,fecha,nombreLote,numeroLote,lat,lng,nombreFinca
20.5,2018-07-31 07:56:01,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 07:56:03,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 07:56:05,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 07:56:07,21,21,7.76208509,-76.7555087,Porvenir
25.5,2018-07-31 07:56:09,21,21,7.76208509,-76.7555087,Porvenir
30,2018-07-31 07:56:10,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-07-31 07:56:12,21,21,7.76208509,-76.7555087,Porvenir
37.5,2018-07-31 07:56:14,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 07:56:16,21,21,7.76208509,-76.7555087,Porvenir
38.5,2018-07-31 07:56:17,21,21,7.76208509,-76.7555087,Porvenir
26.59,2018-07-31 09:27:06,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-07-31 09:27:08,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 09:27:10,21,21,7.76208509,-76.7555087,Porvenir
35,2018-07-31 09:27:12,21,21,7.76208509,-76.7555087,Porvenir
15,2018-07-31 09:27:13,21,21,7.76208509,-76.7555087,Porvenir
34,2018-07-31 09:27:15,21,21,7.76208509,-76.7555087,Porvenir
44.5,2018-07-31 09:27:16,21,21,7.76208509,-76.7555087,Porvenir
38.5,2018-07-31 09:27:18,21,21,7.76208509,-76.7555087,Porvenir
39.5,2018-07-31 09:27:20,21,21,7.76208509,-76.7555087,Porvenir
30.5,2018-07-31 09:27:21,21,21,7.76208509,-76.7555087,Porvenir
34.5,2018-07-31 09:27:22,21,21,7.76208509,-76.7555087,Porvenir
30.5,2018-07-31 09:27:24,21,21,7.76208509,-76.7555087,Porvenir
31.5,2018-07-31 09:27:25,21,21,7.76208509,-76.7555087,Porvenir
31,2018-07-31 09:27:27,21,21,7.76208509,-76.7555087,Porvenir
18,2018-07-31 09:27:29,21,21,7.76208509,-76.7555087,Porvenir
29.5,2018-07-31 09:27:30,21,21,7.76208509,-76.7555087,Porvenir
30,2018-07-31 09:27:31,21,21,7.76208509,-76.7555087,Porvenir
23.5,2018-07-31 09:27:33,21,21,7.76208509,-76.7555087,Porvenir
26.5,2018-07-31 09:27:34,21,21,7.76208509,-76.7555087,Porvenir
29.5,2018-07-31 09:27:35,21,21,7.76208509,-76.7555087,Porvenir
25.59,2018-07-31 10:01:36,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 10:01:38,21,21,7.76208509,-76.7555087,Porvenir
19,2018-07-31 10:01:39,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 10:01:41,21,21,7.76208509,-76.7555087,Porvenir
37,2018-07-31 10:01:42,21,21,7.76208509,-76.7555087,Porvenir
26.5,2018-07-31 10:01:44,21,21,7.76208509,-76.7555087,Porvenir
41,2018-07-31 10:01:45,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-07-31 10:01:47,21,21,7.76208509,-76.7555087,Porvenir
14,2018-07-31 10:01:48,21,21,7.76208509,-76.7555087,Porvenir
29.5,2018-07-31 10:01:50,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 10:01:51,21,21,7.76208509,-76.7555087,Porvenir
26.5,2018-07-31 10:01:53,21,21,7.76208509,-76.7555087,Porvenir
28,2018-07-31 10:01:55,21,21,7.76208509,-76.7555087,Porvenir
38.5,2018-07-31 10:01:56,21,21,7.76208509,-76.7555087,Porvenir
14.5,2018-07-31 10:01:58,21,21,7.76208509,-76.7555087,Porvenir
23.5,2018-07-31 10:02:00,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 10:02:02,21,21,7.76208509,-76.7555087,Porvenir
14.5,2018-07-31 10:02:04,21,21,7.76208509,-76.7555087,Porvenir
28.59,2018-07-31 10:45:29,21,21,7.76208509,-76.7555087,Porvenir
15,2018-07-31 10:45:32,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 10:45:34,21,21,7.76208509,-76.7555087,Porvenir
19.5,2018-07-31 10:45:36,21,21,7.76208509,-76.7555087,Porvenir
27,2018-07-31 10:45:38,21,21,7.76208509,-76.7555087,Porvenir
26.5,2018-07-31 10:45:40,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 10:45:42,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 10:45:44,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-07-31 10:45:46,21,21,7.76208509,-76.7555087,Porvenir
19,2018-07-31 10:45:49,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 10:45:51,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 10:45:53,21,21,7.76208509,-76.7555087,Porvenir
31.5,2018-07-31 10:45:55,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 10:45:57,21,21,7.76208509,-76.7555087,Porvenir
13,2018-07-31 10:45:59,21,21,7.76208509,-76.7555087,Porvenir
17,2018-07-31 10:46:01,21,21,7.76208509,-76.7555087,Porvenir
20,2018-07-31 10:46:03,21,21,7.76208509,-76.7555087,Porvenir
31,2018-07-31 10:46:05,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 10:46:07,21,21,7.76208509,-76.7555087,Porvenir
25.5,2018-07-31 10:46:08,21,21,7.76208509,-76.7555087,Porvenir
10.09,2018-07-31 11:31:25,21,21,7.76208509,-76.7555087,Porvenir
13.5,2018-07-31 11:31:27,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 11:31:29,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 11:31:32,21,21,7.76208509,-76.7555087,Porvenir
20,2018-07-31 11:31:33,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 11:31:35,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 11:31:37,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 11:31:38,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-07-31 11:31:40,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 11:31:42,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 11:31:43,21,21,7.76208509,-76.7555087,Porvenir
13,2018-07-31 11:31:45,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 11:31:46,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 11:31:48,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 11:31:50,21,21,7.76208509,-76.7555087,Porvenir
16,2018-07-31 11:31:51,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 11:31:53,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 11:31:54,21,21,7.76208509,-76.7555087,Porvenir
17,2018-07-31 11:31:56,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 11:31:58,21,21,7.76208509,-76.7555087,Porvenir
21.09,2018-07-31 11:57:32,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-07-31 11:57:34,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 11:57:35,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 11:57:37,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 11:57:38,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 11:57:39,21,21,7.76208509,-76.7555087,Porvenir
20,2018-07-31 11:57:41,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 11:57:42,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 11:57:45,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 11:57:47,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-07-31 11:57:48,21,21,7.76208509,-76.7555087,Porvenir
18,2018-07-31 11:57:50,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 11:57:52,21,21,7.76208509,-76.7555087,Porvenir
16,2018-07-31 11:57:53,21,21,7.76208509,-76.7555087,Porvenir
34,2018-07-31 11:57:55,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 11:57:57,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 11:57:59,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 11:58:00,21,21,7.76208509,-76.7555087,Porvenir
18,2018-07-31 11:58:02,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 11:58:03,21,21,7.76208509,-76.7555087,Porvenir
20.59,2018-07-31 14:07:35,21,21,7.76208509,-76.7555087,Porvenir
19.5,2018-07-31 14:07:38,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 14:07:40,21,21,7.76208509,-76.7555087,Porvenir
20,2018-07-31 14:07:41,21,21,7.76208509,-76.7555087,Porvenir
30,2018-07-31 14:07:43,21,21,7.76208509,-76.7555087,Porvenir
29.5,2018-07-31 14:07:45,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 14:07:47,21,21,7.76208509,-76.7555087,Porvenir
16,2018-07-31 14:07:49,21,21,7.76208509,-76.7555087,Porvenir
13.5,2018-07-31 14:07:51,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 14:07:53,21,21,7.76208509,-76.7555087,Porvenir
29,2018-07-31 14:07:54,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 14:07:56,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 14:07:58,21,21,7.76208509,-76.7555087,Porvenir
32,2018-07-31 14:08:00,21,21,7.76208509,-76.7555087,Porvenir
14,2018-07-31 14:08:02,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-07-31 14:08:03,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 14:08:05,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 14:08:07,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-07-31 14:08:08,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-07-31 14:08:10,21,21,7.76208509,-76.7555087,Porvenir
17.09,2018-07-31 14:42:08,21,21,7.76208509,-76.7555087,Porvenir
17,2018-07-31 14:42:10,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 14:42:12,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 14:42:14,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 14:42:16,21,21,7.76208509,-76.7555087,Porvenir
23.5,2018-07-31 14:42:17,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 14:42:19,21,21,7.76208509,-76.7555087,Porvenir
17,2018-07-31 14:42:20,21,21,7.76208509,-76.7555087,Porvenir
29.5,2018-07-31 14:42:22,21,21,7.76208509,-76.7555087,Porvenir
27,2018-07-31 14:42:24,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 14:42:25,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 14:42:27,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 14:42:28,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 14:42:30,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 14:42:32,21,21,7.76208509,-76.7555087,Porvenir
29,2018-07-31 14:42:33,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 14:42:35,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-07-31 14:42:36,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 14:42:37,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 14:42:39,21,21,7.76208509,-76.7555087,Porvenir
23.59,2018-07-31 15:40:51,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 15:40:53,21,21,7.76208509,-76.7555087,Porvenir
19.5,2018-07-31 15:40:54,21,21,7.76208509,-76.7555087,Porvenir
10.5,2018-07-31 15:40:56,21,21,7.76208509,-76.7555087,Porvenir
26,2018-07-31 15:40:57,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 15:40:58,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 15:41:00,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 15:41:01,21,21,7.76208509,-76.7555087,Porvenir
10,2018-07-31 15:41:03,21,21,7.76208509,-76.7555087,Porvenir
16,2018-07-31 15:41:05,21,21,7.76208509,-76.7555087,Porvenir
19.5,2018-07-31 15:41:06,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-07-31 15:41:08,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 15:41:09,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 15:41:11,21,21,7.76208509,-76.7555087,Porvenir
19,2018-07-31 15:41:13,21,21,7.76208509,-76.7555087,Porvenir
16,2018-07-31 15:41:14,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-07-31 15:41:16,21,21,7.76208509,-76.7555087,Porvenir
15.5,2018-07-31 15:41:18,21,21,7.76208509,-76.7555087,Porvenir
18,2018-07-31 15:41:19,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 15:41:21,21,21,7.76208509,-76.7555087,Porvenir
20.09,2018-07-31 16:32:02,21,21,7.76208509,-76.7555087,Porvenir
23.5,2018-07-31 16:32:04,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 16:32:06,21,21,7.76208509,-76.7555087,Porvenir
28,2018-07-31 16:32:08,21,21,7.76208509,-76.7555087,Porvenir
26,2018-07-31 16:32:10,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 16:32:11,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-07-31 16:32:13,21,21,7.76208509,-76.7555087,Porvenir
30,2018-07-31 16:32:14,21,21,7.76208509,-76.7555087,Porvenir
23,2018-07-31 16:32:16,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 16:32:17,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-07-31 16:32:19,21,21,7.76208509,-76.7555087,Porvenir
29,2018-07-31 16:32:20,21,21,7.76208509,-76.7555087,Porvenir
22,2018-07-31 16:32:22,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 16:32:23,21,21,7.76208509,-76.7555087,Porvenir
27,2018-07-31 16:32:25,21,21,7.76208509,-76.7555087,Porvenir
29,2018-07-31 16:32:26,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-07-31 16:32:27,21,21,7.76208509,-76.7555087,Porvenir
23.5,2018-07-31 16:32:28,21,21,7.76208509,-76.7555087,Porvenir
24,2018-07-31 16:32:30,21,21,7.76208509,-76.7555087,Porvenir
19.59,2018-07-31 17:00:52,21,21,7.76208509,-76.7555087,Porvenir
18,2018-07-31 17:00:54,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-07-31 17:00:56,21,21,7.76208509,-76.7555087,Porvenir
25.5,2018-07-31 17:00:57,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 17:00:59,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-07-31 17:01:00,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 17:01:01,21,21,7.76208509,-76.7555087,Porvenir
26.5,2018-07-31 17:01:03,21,21,7.76208509,-76.7555087,Porvenir
28,2018-07-31 17:01:04,21,21,7.76208509,-76.7555087,Porvenir
30,2018-07-31 17:01:05,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 17:01:07,21,21,7.76208509,-76.7555087,Porvenir
21,2018-07-31 17:01:08,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-07-31 17:01:10,21,21,7.76208509,-76.7555087,Porvenir
25.5,2018-07-31 17:01:11,21,21,7.76208509,-76.7555087,Porvenir
31,2018-07-31 17:01:12,21,21,7.76208509,-76.7555087,Porvenir
25,2018-07-31 17:01:14,21,21,7.76208509,-76.7555087,Porvenir
19.5,2018-07-31 17:01:16,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-07-31 17:01:17,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-07-31 17:01:18,21,21,7.76208509,-76.7555087,Porvenir
17.09,2018-08-02 11:30:29,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-08-02 11:30:32,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-08-02 11:30:34,21,21,7.76208509,-76.7555087,Porvenir
17,2018-08-02 11:30:36,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-08-02 11:30:40,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-08-02 11:30:42,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-08-02 11:30:45,21,21,7.76208509,-76.7555087,Porvenir
25.5,2018-08-02 11:30:47,21,21,7.76208509,-76.7555087,Porvenir
19,2018-08-02 11:30:48,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-08-02 11:30:50,21,21,7.76208509,-76.7555087,Porvenir
14.5,2018-08-02 11:30:52,21,21,7.76208509,-76.7555087,Porvenir
18,2018-08-02 11:30:55,21,21,7.76208509,-76.7555087,Porvenir
15.5,2018-08-02 11:30:58,21,21,7.76208509,-76.7555087,Porvenir
13.5,2018-08-02 11:31:00,21,21,7.76208509,-76.7555087,Porvenir
29,2018-08-02 11:31:02,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-08-02 11:31:03,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-08-02 11:31:05,21,21,7.76208509,-76.7555087,Porvenir
22,2018-08-02 11:31:07,21,21,7.76208509,-76.7555087,Porvenir
20,2018-08-02 11:31:08,21,21,7.76208509,-76.7555087,Porvenir
16,2018-08-02 11:31:10,21,21,7.76208509,-76.7555087,Porvenir
20.09,2018-08-02 13:13:52,21,21,7.76208509,-76.7555087,Porvenir
23.5,2018-08-02 13:13:55,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-08-02 13:13:57,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-08-02 13:14:00,21,21,7.76208509,-76.7555087,Porvenir
16,2018-08-02 13:14:02,21,21,7.76208509,-76.7555087,Porvenir
9.5,2018-08-02 13:14:05,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-08-02 13:14:08,21,21,7.76208509,-76.7555087,Porvenir
25.5,2018-08-02 13:14:11,21,21,7.76208509,-76.7555087,Porvenir
19,2018-08-02 13:14:14,21,21,7.76208509,-76.7555087,Porvenir
20,2018-08-02 13:14:17,21,21,7.76208509,-76.7555087,Porvenir
15,2018-08-02 13:14:19,21,21,7.76208509,-76.7555087,Porvenir
11.5,2018-08-02 13:14:22,21,21,7.76208509,-76.7555087,Porvenir
21,2018-08-02 13:14:24,21,21,7.76208509,-76.7555087,Porvenir
16,2018-08-02 13:14:27,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-08-02 13:14:30,21,21,7.76208509,-76.7555087,Porvenir
30.5,2018-08-02 13:14:32,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-08-02 13:14:34,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-08-02 13:14:37,21,21,7.76208509,-76.7555087,Porvenir
23,2018-08-02 13:14:39,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-08-02 13:14:41,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-08-02 13:14:43,21,21,7.76208509,-76.7555087,Porvenir
13.59,2018-08-02 13:51:12,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-08-02 13:51:14,21,21,7.76208509,-76.7555087,Porvenir
19,2018-08-02 13:51:15,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-08-02 13:51:17,21,21,7.76208509,-76.7555087,Porvenir
21,2018-08-02 13:51:18,21,21,7.76208509,-76.7555087,Porvenir
27,2018-08-02 13:51:20,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-08-02 13:51:21,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-08-02 13:51:23,21,21,7.76208509,-76.7555087,Porvenir
18,2018-08-02 13:51:24,21,21,7.76208509,-76.7555087,Porvenir
17,2018-08-02 13:51:26,21,21,7.76208509,-76.7555087,Porvenir
24,2018-08-02 13:51:27,21,21,7.76208509,-76.7555087,Porvenir
25,2018-08-02 13:51:28,21,21,7.76208509,-76.7555087,Porvenir
30.5,2018-08-02 13:51:30,21,21,7.76208509,-76.7555087,Porvenir
19,2018-08-02 13:51:32,21,21,7.76208509,-76.7555087,Porvenir
15,2018-08-02 13:51:33,21,21,7.76208509,-76.7555087,Porvenir
27.5,2018-08-02 13:51:35,21,21,7.76208509,-76.7555087,Porvenir
13.5,2018-08-02 13:51:36,21,21,7.76208509,-76.7555087,Porvenir
29,2018-08-02 13:51:38,21,21,7.76208509,-76.7555087,Porvenir
17,2018-08-02 13:51:39,21,21,7.76208509,-76.7555087,Porvenir
21,2018-08-02 13:51:41,21,21,7.76208509,-76.7555087,Porvenir
31.09,2018-08-02 14:13:53,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-08-02 14:13:59,21,21,7.76208509,-76.7555087,Porvenir
18,2018-08-02 14:14:02,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-08-02 14:14:05,21,21,7.76208509,-76.7555087,Porvenir
12.5,2018-08-02 14:14:07,21,21,7.76208509,-76.7555087,Porvenir
16,2018-08-02 14:14:09,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-08-02 14:14:11,21,21,7.76208509,-76.7555087,Porvenir
14,2018-08-02 14:14:13,21,21,7.76208509,-76.7555087,Porvenir
18,2018-08-02 14:14:15,21,21,7.76208509,-76.7555087,Porvenir
18,2018-08-02 14:14:16,21,21,7.76208509,-76.7555087,Porvenir
18.5,2018-08-02 14:14:18,21,21,7.76208509,-76.7555087,Porvenir
17.5,2018-08-02 14:14:19,21,21,7.76208509,-76.7555087,Porvenir
16.5,2018-08-02 14:14:21,21,21,7.76208509,-76.7555087,Porvenir
31,2018-08-02 14:14:23,21,21,7.76208509,-76.7555087,Porvenir
24,2018-08-02 14:14:25,21,21,7.76208509,-76.7555087,Porvenir
21,2018-08-02 14:14:26,21,21,7.76208509,-76.7555087,Porvenir
22.5,2018-08-02 14:14:28,21,21,7.76208509,-76.7555087,Porvenir
21,2018-08-02 14:14:29,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-08-02 14:14:30,21,21,7.76208509,-76.7555087,Porvenir
27.5,2018-08-02 14:14:32,21,21,7.76208509,-76.7555087,Porvenir
25.59,2018-08-02 14:48:05,21,21,7.76208509,-76.7555087,Porvenir
32.5,2018-08-02 14:48:08,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-08-02 14:48:11,21,21,7.76208509,-76.7555087,Porvenir
28,2018-08-02 14:48:14,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-08-02 14:48:16,21,21,7.76208509,-76.7555087,Porvenir
26,2018-08-02 14:48:18,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-08-02 14:48:20,21,21,7.76208509,-76.7555087,Porvenir
21.5,2018-08-02 14:48:23,21,21,7.76208509,-76.7555087,Porvenir
27,2018-08-02 14:48:25,21,21,7.76208509,-76.7555087,Porvenir
35.5,2018-08-02 14:48:27,21,21,7.76208509,-76.7555087,Porvenir
29.5,2018-08-02 14:48:30,21,21,7.76208509,-76.7555087,Porvenir
24.5,2018-08-02 14:48:33,21,21,7.76208509,-76.7555087,Porvenir
28.5,2018-08-02 14:48:36,21,21,7.76208509,-76.7555087,Porvenir
27,2018-08-02 14:48:38,21,21,7.76208509,-76.7555087,Porvenir
26.5,2018-08-02 14:48:41,21,21,7.76208509,-76.7555087,Porvenir
36.5,2018-08-02 14:48:43,21,21,7.76208509,-76.7555087,Porvenir
28,2018-08-02 14:48:46,21,21,7.76208509,-76.7555087,Porvenir
24,2018-08-02 14:48:48,21,21,7.76208509,-76.7555087,Porvenir
20.5,2018-08-02 14:48:51,21,21,7.76208509,-76.7555087,Porvenir
9.5,2018-08-02 14:48:54,21,21,7.76208509,-76.7555087,Porvenir
24.59,2018-07-30 13:47:50,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-30 13:47:53,22,22,7.76285049,-76.7549079,Porvenir
37,2018-07-30 13:47:54,22,22,7.76285049,-76.7549079,Porvenir
22.5,2018-07-30 13:47:56,22,22,7.76285049,-76.7549079,Porvenir
14.5,2018-07-30 13:47:58,22,22,7.76285049,-76.7549079,Porvenir
37,2018-07-30 13:48:00,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 13:48:02,22,22,7.76285049,-76.7549079,Porvenir
28,2018-07-30 13:48:04,22,22,7.76285049,-76.7549079,Porvenir
34.5,2018-07-30 13:48:06,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-30 13:48:08,22,22,7.76285049,-76.7549079,Porvenir
28.5,2018-07-30 13:48:10,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-30 13:48:12,22,22,7.76285049,-76.7549079,Porvenir
30,2018-07-30 13:48:14,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-30 13:48:15,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-30 13:48:17,22,22,7.76285049,-76.7549079,Porvenir
32,2018-07-30 13:48:19,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 13:48:20,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-30 13:48:22,22,22,7.76285049,-76.7549079,Porvenir
26,2018-07-30 13:48:23,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 13:48:24,22,22,7.76285049,-76.7549079,Porvenir
32.09,2018-07-30 14:04:40,22,22,7.76285049,-76.7549079,Porvenir
16,2018-07-30 14:04:49,22,22,7.76285049,-76.7549079,Porvenir
21.5,2018-07-30 14:04:54,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-30 14:04:57,22,22,7.76285049,-76.7549079,Porvenir
34,2018-07-30 14:04:59,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-30 14:05:01,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-30 14:05:03,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 14:05:06,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-30 14:05:07,22,22,7.76285049,-76.7549079,Porvenir
29,2018-07-30 14:05:09,22,22,7.76285049,-76.7549079,Porvenir
13.5,2018-07-30 14:05:11,22,22,7.76285049,-76.7549079,Porvenir
17.5,2018-07-30 14:05:12,22,22,7.76285049,-76.7549079,Porvenir
25.5,2018-07-30 14:05:14,22,22,7.76285049,-76.7549079,Porvenir
28.5,2018-07-30 14:05:16,22,22,7.76285049,-76.7549079,Porvenir
20,2018-07-30 14:05:18,22,22,7.76285049,-76.7549079,Porvenir
19,2018-07-30 14:05:20,22,22,7.76285049,-76.7549079,Porvenir
22,2018-07-30 14:05:21,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-30 14:05:23,22,22,7.76285049,-76.7549079,Porvenir
33,2018-07-30 14:05:25,22,22,7.76285049,-76.7549079,Porvenir
19.5,2018-07-30 14:05:26,22,22,7.76285049,-76.7549079,Porvenir
26.09,2018-07-30 14:56:03,22,22,7.76285049,-76.7549079,Porvenir
31.5,2018-07-30 14:56:05,22,22,7.76285049,-76.7549079,Porvenir
27.5,2018-07-30 14:56:07,22,22,7.76285049,-76.7549079,Porvenir
26.5,2018-07-30 14:56:09,22,22,7.76285049,-76.7549079,Porvenir
24,2018-07-30 14:56:10,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 14:56:12,22,22,7.76285049,-76.7549079,Porvenir
24.5,2018-07-30 14:56:14,22,22,7.76285049,-76.7549079,Porvenir
25,2018-07-30 14:56:16,22,22,7.76285049,-76.7549079,Porvenir
31,2018-07-30 14:56:18,22,22,7.76285049,-76.7549079,Porvenir
27,2018-07-30 14:56:20,22,22,7.76285049,-76.7549079,Porvenir
