Luz (lux),Precipitación (ml),Temperatura (C),Velocidad del viento (Km/h),E,N,NE,NO,O,S,SE,SO,PORVL2N1,PORVL2N2,PORVL4N1,PORVL5N1,PORVL6N1,PORVL7N1,PORVL8N1,PORVL9N1,PORVL10N1,PORVL13N1,PORVL14N1,PORVL15N1,PORVL16N1,PORVL16N2,PORVL18N1,PORVL18N2,PORVL18N3,PORVL18N4,PORVL21N1,PORVL21N2,PORVL21N3,PORVL21N4,PORVL21N5,PORVL24N1,PORVL24N2,pesoRacimo
0.017849434111000585,0.0,0.1223516949152541,0.05234657039427648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8555555555555556,0.7565217391304349,0.93,0.8863636363636364,1.0,0.8098591549295776,0.9243697478991596,0.7758620689655172,0.918032786885246,0.9363636363636364,0.9166666666666669,0.9444444444444444,0.7674418604651163,0.6913580246913579,0.9278350515463916,0.7916666666666667,0.8682170542635659,0.8850574712643676,0.7657657657657659,0.7289719626168225,0.8518518518518517,0.7759999999999999,0.8091603053435114,0.7652173913043478,0.875,0.28400000000000003
0.37600180183562,0.0,0.7086864406779659,0.062231759654059374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3777777777777779,0.3043478260869565,0.48,0.4204545454545455,0.7651006711409396,0.08450704225352113,0.184873949579832,0.6293103448275863,0.4426229508196722,0.4727272727272727,0.33333333333333337,0.5777777777777777,0.3953488372093023,0.7160493827160495,0.5567010309278351,0.4083333333333333,0.4031007751937985,0.6551724137931033,0.4504504504504505,0.6728971962616823,0.648148148148148,0.584,0.6641221374045801,0.2695652173913044,0.4821428571428572,0.2268571428571429
0.14621145291765986,0.0,0.10593220338983043,0.03348729792478028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9000000000000001,0.6608695652173914,0.94,0.875,1.0,0.8309859154929579,0.9327731092436976,0.9310344827586208,0.7704918032786886,0.9727272727272728,0.9416666666666664,0.9222222222222224,0.7674418604651163,0.9999999999999998,0.8969072164948453,0.9083333333333332,0.9689922480620154,0.9540229885057472,0.8918918918918921,0.8411214953271029,0.9629629629629628,0.968,1.0,0.8782608695652174,0.9375,0.4363809523809524
0.455188723512078,0.0,0.1091101694915253,0.07323232323059416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8111111111111111,0.8956521739130436,0.9,0.8295454545454546,0.7651006711409396,0.7464788732394366,0.8655462184873949,0.7327586206896552,0.7295081967213115,0.8454545454545455,0.7916666666666666,0.8777777777777778,0.7209302325581395,0.9259259259259258,0.9072164948453608,0.7583333333333333,0.8992248062015502,0.7126436781609194,0.7297297297297298,0.6448598130841122,0.648148148148148,0.7919999999999999,0.7786259541984731,0.7652173913043478,0.7946428571428572,0.4935238095238096
0.4815030312130483,0.0,0.6853813559322035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7222222222222223,0.5391304347826087,0.7100000000000001,0.5568181818181819,0.7919463087248323,0.5845070422535211,0.7899159663865547,0.7931034482758621,0.6229508196721312,0.6909090909090908,0.6166666666666667,0.7333333333333334,0.4883720930232559,0.9999999999999998,0.7319587628865979,0.6416666666666666,0.7441860465116279,0.6091954022988505,0.6126126126126128,0.6355140186915889,0.6203703703703703,0.2799999999999999,0.7786259541984731,0.2260869565217392,0.9107142857142856,0.40780952380952384
0.8640177180502637,0.0,0.08951271186440679,0.02589285715058904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5666666666666668,0.4434782608695652,0.68,0.6610031853807787,0.8192397911727585,0.3943661971830987,0.5966386554621849,0.5603448275862071,0.459016393442623,0.6363636363636362,0.6863304093567251,0.6777777777777778,0.5348837209302326,0.3086419753086418,0.7319587628865979,0.5166666666666666,0.5658914728682171,0.6945967279765576,0.5315315315315315,0.7743567694779481,0.6739743457477904,0.6325043718361713,0.5419847328244275,0.4695652173913045,0.20535714285714285,0.3887619047619048
0.12490850053491995,0.0,0.08262711864406769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7888888888888889,0.6000000000000001,0.9,0.7272727272727273,0.5906040268456376,0.6830985915492959,0.8319327731092439,0.706896551724138,0.6885245901639344,0.7909090909090908,0.6833333333333335,0.8333333333333333,0.6395348837209303,0.6790123456790123,0.8659793814432989,0.6833333333333333,0.6976744186046511,0.4942528735632185,0.6306306306306307,0.7289719626168225,0.4166666666666665,0.584,0.5190839694656488,0.6086956521739131,0.7053571428571428,0.3792380952380953
3.7538242084123213e-05,0.0,0.7484110169491527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4521739130434783,0.68,0.4659090909090909,0.7718120805369129,0.3732394366197184,0.6638655462184875,0.5689655172413793,0.5573770491803279,0.6272727272727273,0.4416666666666668,0.6777777777777778,0.5,0.5679012345679013,0.7628865979381443,0.3916666666666666,0.4883720930232558,0.574712643678161,0.5315315315315315,0.7476635514018692,0.5648148148148148,0.5920000000000001,0.5877862595419847,0.3130434782608696,0.20535714285714285,0.4268571428571429
0.9347585352577938,0.0,0.13559322033898313,0.09235668790219394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.7391304347826089,0.91,0.8863636363636364,1.0,0.8028169014084507,0.9159663865546218,0.7672413793103449,0.8934426229508197,0.927272727272727,0.8666666666666668,0.9000000000000001,0.7441860465116279,0.6790123456790123,0.9278350515463916,0.775,0.8682170542635659,0.8965517241379309,0.7477477477477479,0.869158878504673,0.8333333333333333,0.7519999999999999,0.8167938931297709,0.7565217391304349,0.8839285714285714,0.4935238095238096
0.0,0.0,0.1922669491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6222222222222223,0.6347826086956523,0.79,0.6022727272727273,0.6308724832214765,0.6971830985915495,0.823529411764706,0.6637931034482759,0.6967213114754098,0.7454545454545454,0.7083333333333335,0.7444444444444445,0.5813953488372092,0.9259259259259258,0.7938144329896907,0.6083333333333333,0.7596899224806202,0.5057471264367818,0.6036036036036038,0.8130841121495328,0.3611111111111111,0.36,0.4580152671755725,0.5478260869565219,0.75,0.16971428571428573
0.4450721672704067,0.0,0.2018008474576272,0.06387665197918503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34444444444444444,0.3043478260869565,0.4700000000000001,0.3636363636363637,0.7651006711409396,0.5563380281690141,0.7647058823529412,0.25862068965517243,0.4016393442622951,0.4636363636363637,0.2833333333333333,0.5444444444444445,0.4069767441860465,0.34567901234567894,0.5154639175257731,0.3833333333333334,0.3410852713178294,0.6551724137931033,0.39639639639639657,0.7102803738317758,0.6574074074074073,0.4480000000000001,0.6870229007633588,0.2173913043478261,0.5535714285714286,0.3697142857142858
0.01409560990258826,0.0,0.2452330508474576,0.15425531915900562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777777777777779,0.6434782608695654,0.94,0.8409090909090909,1.0,0.8028169014084507,0.9159663865546218,0.9396551724137931,0.7622950819672132,0.918181818181818,0.9083333333333335,0.9000000000000001,0.7325581395348837,0.9999999999999998,0.8762886597938143,0.8666666666666666,0.9689922480620154,0.9425287356321838,0.7837837837837841,0.7943925233644861,0.9814814814814812,0.9439999999999998,0.9923664122137404,0.8434782608695655,0.9285714285714284,0.4935238095238096
0.0,0.0,0.1091101694915253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7444444444444446,0.5478260869565218,0.8300000000000001,0.625,1.0,0.5492957746478874,0.7983193277310925,0.7844827586206897,0.6311475409836066,0.6727272727272726,0.525,0.7333333333333334,0.5581395348837211,0.9382716049382716,0.7422680412371133,0.55,0.6124031007751938,0.6666666666666666,0.5765765765765767,0.7196261682242991,0.6666666666666665,0.552,0.7862595419847327,0.5391304347826087,0.5714285714285714,0.445904761904762
0.0,0.0,0.2415254237288136,0.04142857142885913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.8695652173913045,0.91,0.3977272727272728,0.3355704697986577,0.7464788732394366,0.8655462184873949,0.7413793103448277,0.8278688524590165,0.8454545454545455,0.7999999999999999,0.8666666666666667,0.6860465116279069,0.9876543209876544,0.8762886597938143,0.7416666666666667,0.751937984496124,0.5057471264367818,0.7387387387387387,0.8317757009345795,0.1481481481481481,0.7519999999999999,0.7938931297709922,0.6869565217391305,0.7946428571428572,0.3809523809523809
0.0,0.0,0.4533898305084745,0.18238993712921034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8555555555555556,0.773913043478261,0.93,0.9090909090909092,0.9865771812080536,0.7887323943661972,0.9411764705882354,0.7844827586206897,0.9426229508196724,0.9818181818181816,0.9583333333333334,0.9333333333333332,0.7906976744186047,0.7283950617283951,0.9381443298969072,0.8083333333333333,0.8682170542635659,0.9080459770114944,0.6936936936936937,0.7757009345794393,0.8703703703703703,0.7919999999999999,0.83206106870229,0.8173913043478263,0.892857142857143,0.445904761904762
0.19807053435687605,0.0,0.6917372881355932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7444444444444446,0.7130434782608697,0.87,0.7386363636363636,0.7852348993288591,0.6901408450704226,0.8403361344537816,0.8706896551724139,0.6967213114754098,0.7818181818181817,0.7000000000000001,0.8111111111111111,0.6511627906976745,0.7407407407407407,0.8659793814432989,0.7083333333333333,0.7829457364341086,0.7356321839080461,0.6216216216216218,0.5700934579439253,0.6666666666666665,0.5680000000000001,0.7175572519083969,0.6173913043478261,0.7142857142857142,0.40780952380952384
0.0,0.0,0.804555084745763,0.02382908791918139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8111111111111111,0.6086956521739132,0.9,0.7386363636363636,0.4630872483221477,0.7253521126760564,0.8655462184873949,0.8965517241379312,0.7049180327868853,0.7999999999999999,0.7083333333333335,0.8444444444444443,0.6511627906976745,0.7530864197530864,0.8659793814432989,0.7,0.7596899224806202,0.3448275862068967,0.6306306306306307,0.7850467289719627,0.4074074074074073,0.2879999999999999,0.5801526717557252,0.6000000000000001,0.7767857142857142,0.6268571428571429
0.0,0.0,0.11917372881355925,0.5034722222606819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5777777777777778,0.5130434782608697,0.7100000000000001,0.4431818181818183,0.4899328859060403,0.767605633802817,0.9831932773109244,0.6982758620689655,0.9918032786885246,0.8818181818181818,0.4,0.8666666666666667,0.6162790697674418,0.9753086419753088,0.9072164948453608,0.7083333333333333,0.7596899224806202,0.33333333333333337,0.6396396396396398,0.7743567694779481,0.4537037037037036,0.29599999999999993,0.7786259541984731,0.6695652173913045,0.9285714285714284,0.4554285714285715
0.0,0.0,0.04978813559322015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7000000000000001,0.6608695652173914,0.8300000000000001,0.6136363636363636,0.8120805369127516,0.5352112676056339,0.7563025210084034,0.6206896551724139,0.6557377049180328,0.7272727272727273,0.5833333333333334,0.7666666666666666,0.5930232558139534,0.6419753086419753,0.8350515463917525,0.6166666666666666,0.627906976744186,0.6896551724137929,0.5765765765765767,0.7102803738317758,0.7222222222222221,0.584,0.7862595419847327,0.4956521739130434,0.5089285714285714,0.3125714285714286
0.0,0.0,0.1292372881355932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7555555555555556,0.5478260869565218,0.85,0.6136363636363636,0.9865771812080536,0.5985915492957747,0.8067226890756304,0.8362068965517242,0.6557377049180328,0.7636363636363636,0.8083333333333335,0.8,0.6162790697674418,0.9999999999999998,0.8041237113402061,0.8166666666666668,0.8914728682170541,0.5632183908045979,0.6306306306306307,0.94392523364486,0.8703703703703703,0.8240000000000001,0.8854961832061069,0.6173913043478261,0.8660714285714286,0.3411428571428572
0.5388051577544624,0.0,0.5296610169491527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6444444444444445,0.6869565217391305,0.79,0.7272727272727273,0.5906040268456376,0.7253521126760564,0.8487394957983193,0.6810344827586208,0.7049180327868853,0.7454545454545454,0.7166666666666668,0.7444444444444445,0.5813953488372092,0.9012345679012348,0.8144329896907216,0.5666666666666667,0.7596899224806202,0.5172413793103449,0.6126126126126128,0.7476635514018692,0.4629629629629629,0.624,0.6641221374045801,0.4347826086956523,0.7678571428571428,0.41733333333333344
0.0062688864280485744,0.0,0.7251059322033899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6111111111111113,0.5478260869565218,0.7100000000000001,0.4772727272727274,0.5436241610738255,0.7323943661971831,0.9327731092436976,0.6810344827586208,0.9918032786885246,0.8727272727272727,0.43333333333333335,0.8555555555555556,0.6162790697674418,0.9753086419753088,0.9072164948453608,0.7,0.7751937984496123,0.3793103448275862,0.6036036036036038,0.7743567694779481,0.4444444444444443,0.2799999999999999,0.7786259541984731,0.8434782608695655,0.919642857142857,0.24590476190476196
0.025019238349068114,0.0,0.09957627118644076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444444444444445,0.2,0.4700000000000001,0.2500000000000001,0.9731543624161072,0.6056338028169015,0.4369747899159664,0.7844827586206897,0.5163934426229508,0.4545454545454545,0.4833333333333333,0.5555555555555556,0.3953488372093023,0.9999999999999998,0.5567010309278351,0.20833333333333331,0.6356589147286822,0.6206896551724138,0.4954954954954957,0.6728971962616823,0.6296296296296294,0.368,0.7786259541984731,0.2173913043478261,0.8839285714285714,0.2935238095238095
0.0,0.0,0.3077330508474576,0.0798898071734638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4666666666666668,0.3043478260869565,0.63,0.5340909090909092,0.8192397911727585,0.5211267605633804,0.7815126050420169,0.5603448275862071,0.7540983606557378,0.6363636363636362,0.4166666666666667,0.6555555555555554,0.4883720930232559,0.2098765432098766,0.5876288659793815,0.475,0.6744186046511627,0.6945967279765576,0.6486486486486488,0.7743567694779481,0.6574074074074073,0.4480000000000001,0.5190839694656488,0.060869565217391286,0.6160714285714286,0.4744761904761905
0.1167627020026652,0.0,0.08951271186440679,0.04825291182590821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888891,0.8086956521739131,0.95,0.4886363636363637,0.7852348993288591,0.8591549295774649,0.9663865546218487,0.8275862068965518,0.9918032786885246,0.9545454545454544,0.8916666666666667,0.9444444444444444,0.8372093023255816,0.9876543209876544,0.9690721649484536,0.8500000000000001,0.8139534883720931,0.5287356321839082,0.7567567567567568,0.6448598130841122,0.6944444444444443,0.616,0.8702290076335878,0.9130434782608696,0.919642857142857,0.3220952380952381
0.0,0.0,0.6255296610169492,0.0852941176606822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.6260869565217393,0.91,0.7727272727272727,1.0,0.7394366197183099,0.8907563025210083,0.8534482758620691,0.7131147540983607,0.8181818181818181,0.7583333333333333,0.8111111111111111,0.6395348837209303,0.9999999999999998,0.8144329896907216,0.675,0.8837209302325579,0.8160919540229886,0.6396396396396398,0.9906542056074766,0.7870370370370369,0.7919999999999999,0.8549618320610687,0.6608695652173915,0.7678571428571428,0.2744761904761905
0.0,0.0,0.1456567796610171,0.020581973023100008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6555555555555556,0.6434782608695654,0.77,0.4886363636363637,1.0,0.5774647887323944,0.7310924369747901,0.6206896551724139,0.6639344262295083,0.7454545454545454,0.65,0.7222222222222223,0.5348837209302326,0.9259259259259258,0.7731958762886597,0.6333333333333333,0.7286821705426356,0.5517241379310346,0.5945945945945947,0.7476635514018692,0.7592592592592591,0.664,0.8015267175572518,0.5391304347826087,0.7678571428571428,0.3125714285714286
0.7634903057489818,0.0,0.6885593220338981,0.039348710983561366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222223,0.7304347826086958,0.92,0.8181818181818182,0.8859060402684563,0.7887323943661972,0.9075630252100841,0.7758620689655172,0.8278688524590165,0.9545454545454544,0.8666666666666668,0.9222222222222224,0.7906976744186047,0.654320987654321,0.9381443298969072,0.8,0.9069767441860463,0.8620689655172414,0.7477477477477479,0.9065420560747663,0.8148148148148147,0.856,0.8015267175572518,0.7478260869565219,0.8660714285714286,0.36019047619047617
0.31408247151785884,0.0,0.7515889830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6444444444444445,0.6608695652173914,0.81,0.6363636363636364,0.4765100671140939,0.6830985915492959,0.8151260504201682,0.6637931034482759,0.6967213114754098,0.7545454545454544,0.725,0.7555555555555555,0.5930232558139534,0.91358024691358,0.8041237113402061,0.6083333333333333,0.7596899224806202,0.4942528735632185,0.6036036036036038,0.8037383177570094,0.3333333333333333,0.3999999999999999,0.3435114503816793,0.5304347826086957,0.732142857142857,0.2935238095238095
0.0,0.0,0.1721398305084747,0.17901234569492458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222223,0.7478260869565219,0.91,0.5568181818181819,0.7516778523489933,0.7464788732394366,0.8823529411764706,0.7500000000000001,0.8196721311475411,0.8636363636363636,0.775,0.8888888888888888,0.7093023255813953,0.8518518518518519,0.9175257731958762,0.7666666666666667,0.7054263565891472,0.7126436781609194,0.6396396396396398,0.9626168224299066,0.6944444444444443,0.4480000000000001,0.7862595419847327,0.6782608695652175,0.8125,0.4554285714285715
0.0,0.0,0.6822033898305084,0.0391891891932714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6086956521739132,0.7100000000000001,0.5,0.5906040268456376,0.7253521126760564,0.8487394957983193,0.6982758620689655,0.9426229508196724,0.8545454545454545,0.55,0.8555555555555556,0.627906976744186,0.9876543209876544,0.8144329896907216,0.7083333333333333,0.6744186046511627,0.4597701149425287,0.6216216216216218,0.7743567694779481,0.3333333333333333,0.3759999999999999,0.7786259541984731,0.8434782608695655,0.8392857142857144,0.4363809523809524
0.0033221344244449037,0.0,0.2484110169491525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888888888888891,0.5043478260869566,0.77,0.5454545454545455,1.0,0.5422535211267606,0.773109243697479,0.7327586206896552,0.5983606557377049,0.6454545454545454,0.425,0.6777777777777778,0.4767441860465117,0.6419753086419753,0.6804123711340205,0.45,0.41860465116279066,0.4367816091954023,0.6576576576576578,0.7289719626168225,0.5648148148148148,0.424,0.7633587786259541,0.2347826086956521,0.5089285714285714,0.3030476190476191
0.0,0.0,0.07309322033898312,0.03502415459642546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8222222222222223,0.591304347826087,0.9,0.7727272727272727,1.0,0.7746478873239437,0.8907563025210083,0.9310344827586208,0.8032786885245903,0.927272727272727,0.9083333333333335,0.9222222222222224,0.8139534883720931,0.9999999999999998,0.8865979381443297,0.8583333333333333,0.945736434108527,0.9195402298850572,0.7657657657657659,0.9065420560747663,0.8796296296296297,0.7679999999999999,0.9618320610687022,0.7826086956521741,0.9017857142857142,0.5125714285714287
0.20488372529514445,0.0,0.1588983050847459,0.040502793291982864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7000000000000001,0.6521739130434783,0.81,0.6477272727272727,0.8590604026845637,0.6478873239436621,0.7983193277310925,0.6551724137931034,0.6803278688524591,0.7636363636363636,0.7000000000000001,0.7666666666666666,0.6046511627906976,0.8641975308641976,0.8144329896907216,0.6833333333333333,0.8837209302325579,0.7011494252873564,0.6126126126126128,0.7009345794392524,0.6018518518518517,0.616,0.6793893129770993,0.6869565217391305,0.7410714285714286,0.3220952380952381
0.0,0.0,0.4735169491525424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7478260869565219,0.9,0.8295454545454546,0.8926174496644296,0.8028169014084507,0.9243697478991596,0.7672413793103449,0.918032786885246,0.927272727272727,0.8750000000000001,0.9111111111111112,0.7674418604651163,0.6666666666666665,0.9484536082474224,0.8,0.8682170542635659,0.8735632183908045,0.6756756756756759,0.8878504672897197,0.8333333333333333,0.848,0.8091603053435114,0.7304347826086957,0.875,0.46495238095238106
0.0,0.0,0.13241525423728828,0.04865771813357802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9000000000000001,0.6434782608695654,0.92,0.8295454545454546,0.7651006711409396,0.8169014084507044,0.9159663865546218,0.9224137931034484,0.7377049180327869,0.9363636363636364,0.8166666666666668,0.9111111111111112,0.7441860465116279,0.9506172839506172,0.9175257731958762,0.8,0.751937984496124,0.7931034482758622,0.855855855855856,0.8785046728971964,0.6759259259259258,0.8320000000000001,0.8549618320610687,0.9304347826086958,0.875,0.3220952380952381
0.893654160175679,0.0,0.1853813559322035,0.051878354217157384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7217391304347828,0.89,0.7840909090909091,0.8791946308724833,0.7042253521126762,0.8487394957983193,0.8965517241379312,0.7868852459016394,0.8181818181818181,0.7333333333333333,0.8555555555555556,0.6860465116279069,0.8024691358024691,0.8865979381443297,0.7333333333333333,0.8682170542635659,0.7126436781609194,0.7207207207207207,0.4953271028037384,0.6203703703703703,0.5760000000000001,0.7786259541984731,0.6347826086956523,0.7589285714285714,0.3220952380952381
0.0,0.0,0.1922669491525424,0.029743589747410967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111111111111111,0.5217391304347827,0.79,0.5909090909090908,0.5503355704697986,0.563380281690141,0.7899159663865547,0.7672413793103449,0.6229508196721312,0.6727272727272726,0.4666666666666667,0.7111111111111109,0.5116279069767442,0.23456790123456786,0.7422680412371133,0.5083333333333333,0.4961240310077519,0.5402298850574713,0.6936936936936937,0.6728971962616823,0.6018518518518517,0.496,0.2748091603053435,0.4521739130434784,0.6339285714285714,0.4744761904761905
0.7057189511815162,0.0,0.638771186440678,0.04233576642615065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.8956521739130436,0.92,0.2954545454545455,0.7785234899328859,0.8098591549295776,0.8991596638655462,0.8879310344827588,0.8442622950819672,0.9090909090909092,0.8416666666666667,0.9000000000000001,0.7209302325581395,0.9999999999999998,0.9072164948453608,0.7833333333333333,0.7441860465116279,0.5862068965517241,0.6666666666666669,0.94392523364486,0.5833333333333333,0.496,0.8015267175572518,0.7217391304347827,0.8392857142857144,0.24590476190476196
0.0,0.0,0.3675847457627117,0.03575832306731487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.5652173913043479,0.88,0.6136363636363636,0.3355704697986577,0.6408450704225352,0.823529411764706,0.8534482758620691,0.6721311475409837,0.7727272727272726,0.8166666666666668,0.8222222222222222,0.6395348837209303,0.9999999999999998,0.8247422680412371,0.8250000000000001,0.8992248062015502,0.5862068965517241,0.6486486486486488,0.39252336448598135,0.5,0.7759999999999999,0.8931297709923663,0.6347826086956523,0.8482142857142858,0.2744761904761905
0.09754312205559412,0.0,0.3511652542372881,0.11240310078705858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7333333333333334,0.5304347826086958,0.8300000000000001,0.6477272727272727,1.0,0.7535211267605634,0.8571428571428571,0.8706896551724139,0.7131147540983607,0.8818181818181818,0.85,0.8888888888888888,0.7674418604651163,0.9999999999999998,0.8659793814432989,0.8250000000000001,0.7906976744186047,0.9080459770114944,0.7387387387387387,0.8971962616822432,0.8425925925925924,0.84,0.9465648854961832,0.791304347826087,0.892857142857143,0.3220952380952381
0.2713827211471687,0.0,0.1091101694915253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8222222222222223,0.6173913043478262,0.91,0.7272727272727273,1.0,0.7042253521126762,0.8739495798319328,0.8534482758620691,0.7049180327868853,0.8090909090909091,0.75,0.8222222222222222,0.627906976744186,0.9876543209876544,0.8041237113402061,0.675,0.875968992248062,0.7931034482758622,0.6306306306306307,0.8878504672897197,0.7592592592592591,0.632,0.8396946564885496,0.6434782608695653,0.75,0.40780952380952384
0.0,0.0,0.1885593220338984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000001,0.6260869565217393,0.93,0.6818181818181819,0.9932885906040269,0.8309859154929579,0.9159663865546218,0.8965517241379312,0.7049180327868853,0.8272727272727273,0.7333333333333333,0.8555555555555556,0.6744186046511629,0.8888888888888891,0.8556701030927835,0.7083333333333333,0.751937984496124,0.6666666666666666,0.7117117117117118,0.8785046728971964,0.7777777777777777,0.68,0.8396946564885496,0.8086956521739133,0.7678571428571428,0.40780952380952384
0.0,0.0,0.13559322033898313,0.06954436451225686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7555555555555556,0.5739130434782609,0.8400000000000001,0.6590909090909092,0.3758389261744967,0.5915492957746479,0.8151260504201682,0.6551724137931034,0.6721311475409837,0.7727272727272726,0.6416666666666667,0.8222222222222222,0.627906976744186,0.6172839506172838,0.8556701030927835,0.65,0.6589147286821704,0.4827586206896552,0.6036036036036038,0.7196261682242991,0.398148148148148,0.6,0.18320610687022906,0.5739130434782609,0.625,0.25542857142857145
0.0,0.0,0.17531779661016955,0.03485576923807926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7444444444444446,0.5391304347826087,0.8400000000000001,0.6704545454545455,1.0,0.7464788732394366,0.8655462184873949,0.8793103448275863,0.7131147540983607,0.8818181818181818,0.8583333333333335,0.8888888888888888,0.7674418604651163,0.9999999999999998,0.8659793814432989,0.8250000000000001,0.7984496124031009,0.9195402298850572,0.7477477477477479,0.8971962616822432,0.8425925925925924,0.88,0.9541984732824426,0.7826086956521741,0.892857142857143,0.3792380952380953
0.0,0.0,0.5328389830508475,0.06807511737325574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.7043478260869567,0.88,0.7954545454545455,0.9932885906040269,0.7816901408450705,0.8907563025210083,0.7500000000000001,0.7704918032786886,0.927272727272727,0.8416666666666667,0.9111111111111112,0.7558139534883721,0.6172839506172838,0.9278350515463916,0.775,0.7751937984496123,0.8505747126436783,0.6576576576576578,0.91588785046729,0.7962962962962962,0.8320000000000001,0.8244274809160305,0.7130434782608697,0.8482142857142858,0.21733333333333332
0.5268304585296271,0.0,0.21186440677966112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555555555555556,0.6173913043478262,0.91,0.7386363636363636,1.0,0.7605633802816902,0.8739495798319328,0.8620689655172415,0.6803278688524591,0.7818181818181817,0.6833333333333335,0.8,0.6162790697674418,0.8271604938271606,0.8144329896907216,0.65,0.6434108527131783,0.5977011494252872,0.6486486486486488,0.9252336448598132,0.7129629629629629,0.5760000000000001,0.83206106870229,0.6782608695652175,0.6964285714285714,0.3411428571428572
0.5635991666510257,0.0,0.1456567796610171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8111111111111111,0.582608695652174,0.92,0.6590909090909092,0.8255033557046979,0.7394366197183099,0.8571428571428571,0.8965517241379312,0.7131147540983607,0.7999999999999999,0.8250000000000001,0.8444444444444443,0.6395348837209303,0.9999999999999998,0.8350515463917525,0.8083333333333333,0.8992248062015502,0.6436781609195402,0.6576576576576578,0.7196261682242991,0.648148148148148,0.888,0.6335877862595419,0.6782608695652175,0.8571428571428572,0.3220952380952381
0.0,0.0,0.215042372881356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7217391304347828,0.89,0.7045454545454546,0.953020134228188,0.7253521126760564,0.8571428571428571,0.7413793103448277,0.7213114754098361,0.8454545454545455,0.7916666666666666,0.8666666666666667,0.6860465116279069,0.5432098765432098,0.8969072164948453,0.7166666666666667,0.751937984496124,0.8045977011494253,0.6216216216216218,0.9813084112149534,0.7777777777777777,0.8079999999999999,0.7862595419847327,0.6608695652173915,0.7857142857142856,0.3887619047619048
