Fecha:,Luz (lux)
2018-06-10 22:45:02,1
2018-06-10 23:15:01,1
2018-06-10 23:45:02,1
2018-06-11 00:15:02,1
2018-06-11 00:45:02,1
2018-06-11 01:15:00,1
2018-06-11 01:45:00,1
2018-06-11 02:15:00,1
2018-06-11 02:45:01,1
2018-06-11 03:15:01,1
2018-06-11 03:44:57,1
2018-06-11 04:14:57,1
2018-06-11 04:45:02,1
2018-06-11 05:15:02,1
2018-06-11 05:44:59,99
2018-06-11 06:15:02,2475
2018-06-11 06:45:03,6656
2018-06-11 07:15:05,10320
2018-06-11 07:44:57,11944
2018-06-11 08:15:00,14788
2018-06-11 08:44:57,13516
2018-06-11 09:14:58,22417
2018-06-11 09:45:00,25655
2018-06-11 10:14:56,27446
2018-06-11 10:45:01,27139
2018-06-11 11:14:59,11810
2018-06-11 11:44:57,36765
2018-06-11 12:15:01,48697
2018-06-11 12:44:58,48697
2018-06-11 13:15:03,30029
2018-06-11 13:45:02,12777
2018-06-11 14:14:58,49804
2018-06-11 14:44:58,51513
2018-06-11 15:15:00,8150
2018-06-11 15:45:01,5751
2018-06-11 16:15:01,3468
2018-06-11 16:45:03,1578
2018-06-11 17:15:01,513
2018-06-11 17:44:59,209
2018-06-11 18:15:12,86
2018-06-11 18:44:59,1
2018-06-11 19:15:02,1
2018-06-11 19:44:59,1
2018-06-11 20:15:04,1
2018-06-11 20:44:57,1
2018-06-11 21:15:00,1
2018-06-11 21:45:02,1
2018-06-11 22:15:01,1
2018-06-11 22:44:56,1
2018-06-11 23:15:01,1
2018-06-11 23:45:01,1
2018-06-12 00:15:02,1
2018-06-12 00:45:02,1
2018-06-12 01:15:02,1
2018-06-12 01:44:58,1
2018-06-12 02:15:04,1
2018-06-12 02:44:58,1
2018-06-12 03:15:03,1
2018-06-12 03:45:02,1
2018-06-12 04:15:00,1
2018-06-12 04:45:00,1
2018-06-12 05:15:04,1
2018-06-12 05:45:01,75
2018-06-12 06:15:00,2163
2018-06-12 06:45:01,5498
2018-06-12 07:15:02,10204
2018-06-12 07:45:02,12354
2018-06-12 08:15:02,13516
2018-06-12 08:45:02,24253
2018-06-12 09:14:59,23714
2018-06-12 09:45:02,28070
2018-06-12 10:15:05,34755
2018-06-12 10:44:59,33982
2018-06-12 11:14:58,43032
2018-06-12 11:44:59,48697
2018-06-12 12:15:07,25369
2018-06-12 12:45:07,47614
2018-06-12 13:14:58,45011
2018-06-12 13:45:01,49804
2018-06-12 14:15:02,49804
2018-06-12 14:44:56,51513
2018-06-12 15:15:01,45520
2018-06-12 15:45:01,41139
2018-06-12 16:15:01,33226
2018-06-12 16:45:01,28387
2018-06-12 17:14:59,18727
2018-06-12 17:45:02,10917
2018-06-12 18:15:02,1219
2018-06-12 18:45:02,7
2018-06-12 19:14:59,1
2018-06-12 19:45:03,1
2018-06-12 20:15:07,1
2018-06-12 20:45:03,1
2018-06-12 21:15:00,1
2018-06-12 21:45:00,1
2018-06-12 22:15:03,1
2018-06-12 22:45:01,1
2018-06-12 23:15:01,1
2018-06-12 23:45:05,1
2018-06-13 00:15:00,1
2018-06-13 00:45:01,1
2018-06-13 01:15:12,1
2018-06-13 01:45:02,1
2018-06-13 02:15:02,1
2018-06-13 02:45:02,1
2018-06-13 03:15:03,1
2018-06-13 03:45:02,1
2018-06-13 04:15:00,1
2018-06-13 04:45:00,1
2018-06-13 05:14:59,1
2018-06-13 05:45:01,54
2018-06-13 06:15:00,1178
2018-06-13 06:45:02,6582
2018-06-13 07:15:00,11040
2018-06-13 07:44:58,21674
2018-06-13 08:15:04,27756
2018-06-13 08:45:01,29361
2018-06-13 09:14:58,25369
2018-06-13 09:45:04,12635
2018-06-13 10:14:59,9327
2018-06-13 10:44:59,16548
2018-06-13 11:14:58,25946
2018-06-13 11:45:03,25085
2018-06-13 12:15:06,14298
2018-06-13 12:45:05,19153
2018-06-13 13:15:05,38891
2018-06-13 13:45:07,50367
2018-06-13 14:15:00,53280
2018-06-13 14:44:58,47614
2018-06-13 15:14:57,24527
2018-06-13 15:45:39,39775
2018-06-13 16:14:57,15296
2018-06-13 16:45:00,6364
2018-06-13 17:15:06,1651
2018-06-13 17:45:02,316
2018-06-13 18:14:58,10
2018-06-13 18:45:03,1
2018-06-13 19:14:59,1
2018-06-13 19:44:59,1
2018-06-13 20:15:03,1
2018-06-13 20:45:05,1
2018-06-13 21:15:03,1
2018-06-13 21:45:02,1
2018-06-13 22:15:02,1
2018-06-13 22:45:02,1
2018-06-13 23:15:02,1
2018-06-13 23:45:02,1
2018-06-14 00:15:02,1
2018-06-14 00:45:03,1
2018-06-14 01:15:00,1
2018-06-14 01:44:57,1
2018-06-14 02:15:04,1
2018-06-14 02:45:04,1
2018-06-14 03:15:00,1
2018-06-14 03:45:01,1
2018-06-14 04:15:01,1
2018-06-14 04:45:01,1
2018-06-14 05:15:01,1
2018-06-14 05:45:02,73
2018-06-14 06:15:02,1233
2018-06-14 06:45:02,5257
2018-06-14 07:15:03,7791
2018-06-14 07:45:03,8817
2018-06-14 08:15:03,7879
2018-06-14 08:45:03,21432
2018-06-14 09:14:59,35947
2018-06-14 09:45:02,29361
2018-06-14 10:15:02,32488
2018-06-14 10:44:58,40225
2018-06-14 11:14:57,31059
2018-06-14 11:45:02,43518
2018-06-14 12:15:01,42075
2018-06-14 12:44:57,38456
2018-06-14 13:14:58,46555
2018-06-14 13:44:58,35148
2018-06-14 14:15:01,34366
2018-06-14 14:45:02,30712
2018-06-14 15:14:58,26536
2018-06-14 15:44:59,21919
2018-06-14 16:15:03,16363
2018-06-14 16:45:02,9756
2018-06-14 17:15:04,7201
2018-06-14 17:45:03,3710
2018-06-14 18:15:00,283
2018-06-14 18:45:01,1
2018-06-14 19:15:01,1
2018-06-14 19:44:57,1
2018-06-14 20:15:00,1
2018-06-14 20:44:57,1
2018-06-14 21:15:04,1
2018-06-14 21:45:30,1
2018-06-14 22:15:00,1
2018-06-14 22:44:59,1
2018-06-14 23:15:04,1
2018-06-14 23:45:07,1
2018-06-15 00:15:02,1
2018-06-15 00:45:00,1
2018-06-15 01:15:00,1
2018-06-15 01:45:00,1
2018-06-15 02:15:00,1
2018-06-15 02:45:02,1
2018-06-15 03:15:02,1
2018-06-15 03:44:58,1
2018-06-15 04:15:01,1
2018-06-15 04:44:58,1
2018-06-15 05:15:00,1
2018-06-15 05:45:02,52
2018-06-15 06:15:02,2340
2018-06-15 06:45:02,6508
2018-06-15 07:15:00,12635
2018-06-15 07:45:04,20489
2018-06-15 08:15:00,27139
2018-06-15 08:44:59,31765
2018-06-15 09:14:57,32124
2018-06-15 09:44:58,29033
2018-06-15 10:15:02,37180
2018-06-15 10:45:00,35947
2018-06-15 11:14:58,39775
2018-06-15 11:45:05,28387
2018-06-15 12:14:59,43032
2018-06-15 12:44:59,38891
2018-06-15 13:15:01,47614
2018-06-15 13:45:00,50367
2018-06-15 14:15:03,46035
2018-06-15 14:45:00,39330
2018-06-15 15:15:00,44010
2018-06-15 15:45:00,23449
2018-06-15 16:15:12,14138
2018-06-15 16:45:01,3064
2018-06-15 17:15:02,1364
2018-06-15 17:45:03,574
2018-06-15 18:15:01,159
2018-06-15 18:45:02,2
2018-06-15 19:15:01,1
2018-06-15 19:45:02,1
2018-06-15 20:15:02,1
2018-06-15 20:45:02,1
2018-06-15 21:15:02,1
2018-06-15 21:45:02,1
2018-06-15 22:15:03,1
2018-06-15 22:45:03,1
2018-06-15 23:15:00,1
2018-06-15 23:45:05,1
2018-06-16 00:14:59,1
2018-06-16 00:44:59,1
2018-06-16 01:15:05,1
2018-06-16 01:45:01,1
2018-06-16 02:15:01,1
2018-06-16 02:45:02,1
2018-06-16 03:14:57,1
2018-06-16 03:45:01,1
2018-06-16 04:15:02,1
2018-06-16 04:45:01,1
2018-06-16 05:15:02,1
2018-06-16 05:45:02,52
2018-06-16 06:15:03,2366
2018-06-16 06:45:03,7618
2018-06-16 07:15:03,7365
2018-06-16 07:45:02,7041
2018-06-16 08:15:00,37601
2018-06-16 08:45:00,29033
2018-06-16 09:15:07,25655
2018-06-16 09:45:08,27139
2018-06-16 10:15:01,27446
2018-06-16 10:44:58,30029
2018-06-16 11:15:01,29361
2018-06-16 11:44:57,34366
2018-06-16 12:15:05,48697
2018-06-16 12:44:59,47614
2018-06-16 13:15:03,48152
2018-06-16 13:45:06,45011
2018-06-16 14:15:03,47614
2018-06-16 14:45:05,27756
2018-06-16 15:15:04,22167
2018-06-16 15:45:11,36765
2018-06-16 16:15:03,31410
2018-06-16 16:45:00,21674
2018-06-16 17:15:00,19369
2018-06-16 17:45:05,5561
2018-06-16 18:14:59,1152
2018-06-16 18:45:01,6
2018-06-16 19:15:00,1
2018-06-16 19:44:58,1
2018-06-16 20:15:01,1
2018-06-16 20:45:05,1
2018-06-16 21:15:03,1
2018-06-16 21:45:00,1
2018-06-16 22:14:59,1
2018-06-16 22:44:59,1
2018-06-16 23:15:03,1
2018-06-16 23:45:03,1
2018-06-17 00:15:04,1
2018-06-17 00:45:04,1
2018-06-17 01:15:04,1
2018-06-17 01:45:06,1
2018-06-17 02:15:01,1
2018-06-17 02:45:10,1
2018-06-17 03:15:01,1
2018-06-17 03:45:03,1
2018-06-17 04:14:59,1
2018-06-17 04:45:03,1
2018-06-17 05:14:59,1
2018-06-17 05:45:03,107
2018-06-17 06:14:59,3099
2018-06-17 06:45:05,4859
2018-06-17 07:15:05,14138
2018-06-17 07:45:02,6656
2018-06-17 08:15:03,13824
2018-06-17 08:45:02,11548
2018-06-17 09:15:01,18310
2018-06-17 09:45:04,25369
2018-06-17 10:15:02,31410
2018-06-17 10:44:58,23714
2018-06-17 11:15:00,28708
2018-06-17 11:45:02,35947
2018-06-17 12:15:02,21674
2018-06-17 12:45:00,7791
2018-06-17 13:15:02,14956
2018-06-17 13:45:27,12922
2018-06-17 14:15:06,13669
2018-06-17 14:45:02,13216
2018-06-17 15:15:00,21432
2018-06-17 15:45:00,19588
2018-06-17 16:15:01,10436
2018-06-17 16:45:02,5140
2018-06-17 17:15:06,2930
2018-06-17 17:45:01,2393
2018-06-17 18:15:01,760
2018-06-17 18:45:01,4
2018-06-17 19:15:02,1
2018-06-17 19:45:05,1
2018-06-17 20:15:00,1
2018-06-17 20:45:03,1
2018-06-17 21:15:05,1
2018-06-17 21:45:03,1
2018-06-17 22:15:06,1
2018-06-17 22:45:02,1
2018-06-17 23:15:08,1
2018-06-17 23:45:01,1
2018-06-18 00:15:02,1
2018-06-18 00:45:01,1
2018-06-18 01:15:00,1
2018-06-18 01:45:00,1
2018-06-18 02:14:57,1
2018-06-18 02:44:56,1
2018-06-18 03:14:57,1
2018-06-18 03:45:01,1
2018-06-18 04:15:02,1
2018-06-18 04:45:02,1
2018-06-18 05:14:58,1
2018-06-18 05:44:58,41
2018-06-18 06:15:02,433
2018-06-18 06:45:37,2678
2018-06-18 07:15:00,2801
2018-06-18 07:45:06,7879
2018-06-18 08:15:03,16180
2018-06-18 08:45:05,12354
2018-06-18 09:15:00,19588
2018-06-18 09:45:00,17116
2018-06-18 10:15:03,14138
2018-06-18 10:45:01,9222
2018-06-18 11:14:57,14788
2018-06-18 11:45:05,23714
2018-06-18 12:15:02,35148
2018-06-18 12:45:14,31059
2018-06-18 13:14:59,28708
2018-06-18 13:45:03,21919
2018-06-18 14:14:59,23186
2018-06-18 14:45:05,22927
2018-06-18 15:15:00,27756
2018-06-18 15:45:05,29361
2018-06-18 16:15:04,23714
2018-06-18 16:45:02,18727
2018-06-18 17:15:05,10795
2018-06-18 17:45:06,4859
2018-06-18 18:15:02,1030
2018-06-18 18:45:01,5
2018-06-18 19:15:33,1
2018-06-18 19:45:02,1
2018-06-18 20:14:58,1
2018-06-18 20:44:58,1
2018-06-18 21:15:01,1
2018-06-18 21:45:01,1
2018-06-18 22:15:03,1
2018-06-18 22:45:02,1
2018-06-18 23:15:03,1
2018-06-18 23:45:00,1
2018-06-19 00:14:59,1
2018-06-19 00:45:00,1
2018-06-19 01:15:01,1
2018-06-19 01:45:01,1
2018-06-19 02:15:01,1
2018-06-19 02:45:00,1
2018-06-19 03:15:00,1
2018-06-19 03:44:56,1
2018-06-19 04:15:01,1
2018-06-19 04:45:01,1
2018-06-19 05:15:01,1
2018-06-19 05:45:01,61
2018-06-19 06:14:59,3391
2018-06-19 06:45:06,5949
2018-06-19 07:15:03,5257
2018-06-19 07:44:59,9222
2018-06-19 08:14:58,11944
2018-06-19 08:45:00,9432
2018-06-19 09:15:01,12493
2018-06-19 09:45:02,22167
2018-06-19 10:15:03,37601
2018-06-19 10:45:02,24527
2018-06-19 11:15:20,38026
2018-06-19 11:44:56,39330
2018-06-19 12:15:02,46035
2018-06-19 12:45:27,44508
2018-06-19 13:15:02,46555
2018-06-19 13:44:57,47614
2018-06-19 14:14:58,29693
2018-06-19 14:44:59,38891
2018-06-19 15:14:59,24253
2018-06-19 15:44:59,15820
2018-06-19 16:14:59,11291
2018-06-19 16:45:03,8242
2018-06-19 17:14:59,1509
2018-06-19 17:45:00,555
2018-06-19 18:15:00,73
2018-06-19 18:45:01,1
2018-06-19 19:15:00,1
2018-06-19 19:45:00,1
2018-06-19 20:15:01,1
2018-06-19 20:45:02,1
2018-06-19 21:15:01,1
2018-06-19 21:45:01,1
2018-06-19 22:15:08,1
2018-06-19 22:45:01,1
2018-06-19 23:15:01,1
2018-06-19 23:45:02,1
2018-06-20 00:15:41,1
2018-06-20 00:44:59,1
2018-06-20 01:15:03,1
2018-06-20 01:45:02,1
2018-06-20 02:14:59,1
2018-06-20 02:45:00,1
2018-06-20 03:15:00,1
2018-06-20 03:45:01,1
2018-06-20 04:15:01,1
2018-06-20 04:45:01,1
2018-06-20 05:15:01,1
2018-06-20 05:45:01,86
2018-06-20 06:15:01,1543
2018-06-20 06:45:02,6656
2018-06-20 07:15:03,11678
2018-06-20 07:45:01,20034
2018-06-20 08:15:04,22927
2018-06-20 08:45:02,23186
2018-06-20 09:15:03,17116
2018-06-20 09:44:59,39330
2018-06-20 10:15:02,26239
2018-06-20 10:45:05,38026
2018-06-20 11:15:01,46035
2018-06-20 11:44:59,44010
2018-06-20 12:15:03,45520
2018-06-20 12:44:57,47082
2018-06-20 13:15:01,46555
2018-06-20 13:44:57,45520
2018-06-20 14:14:57,30712
2018-06-20 14:44:58,46035
2018-06-20 15:15:01,45520
2018-06-20 15:44:57,43032
2018-06-20 16:14:58,41605
2018-06-20 16:44:58,27446
2018-06-20 17:14:59,16363
2018-06-20 17:45:00,12493
2018-06-20 18:15:03,1848
2018-06-20 18:45:06,12
2018-06-20 19:15:05,1
2018-06-20 19:45:06,1
2018-06-20 20:15:05,1
2018-06-20 20:45:07,1
2018-06-20 21:15:01,1
2018-06-20 21:45:00,1
2018-06-20 22:15:00,1
2018-06-20 22:44:58,1
2018-06-20 23:15:04,1
2018-06-20 23:44:57,1
2018-06-21 00:15:02,1
2018-06-21 00:45:01,1
2018-06-21 01:14:58,1
2018-06-21 01:45:00,1
2018-06-21 02:15:00,1
2018-06-21 02:45:00,1
2018-06-21 03:14:58,1
2018-06-21 03:45:01,1
2018-06-21 04:15:01,1
2018-06-21 04:44:58,1
2018-06-21 05:14:59,1
2018-06-21 05:45:01,15
2018-06-21 06:15:03,443
2018-06-21 06:45:02,1561
2018-06-21 07:15:02,4751
2018-06-21 07:45:01,6508
2018-06-21 08:15:02,8621
2018-06-21 08:45:04,11678
2018-06-21 09:15:03,7968
2018-06-21 09:45:02,9222
2018-06-21 10:15:01,15469
2018-06-21 10:45:01,22167
2018-06-21 11:15:08,24527
2018-06-21 11:44:59,36765
2018-06-21 12:15:04,32488
2018-06-21 12:45:06,38456
2018-06-21 13:14:59,32855
2018-06-21 13:44:58,23982
2018-06-21 14:15:32,29361
2018-06-21 14:45:00,27756
2018-06-21 15:15:06,23714
2018-06-21 15:45:06,28387
2018-06-21 16:15:00,34755
2018-06-21 16:45:01,24527
2018-06-21 17:15:07,17505
2018-06-21 17:45:04,14298
2018-06-21 18:15:00,1999
2018-06-21 18:45:01,10
2018-06-21 19:15:02,1
2018-06-21 19:45:36,1
2018-06-21 20:15:04,1
2018-06-21 20:45:01,1
2018-06-21 21:15:03,1
2018-06-21 21:45:02,1
2018-06-21 22:14:58,1
2018-06-21 22:45:03,1
2018-06-21 23:15:13,1
2018-06-21 23:45:03,1
2018-06-22 00:14:59,1
2018-06-22 00:45:04,1
2018-06-22 01:15:04,1
2018-06-22 01:44:59,1
2018-06-22 02:15:00,1
2018-06-22 02:45:01,1
2018-06-22 03:15:00,1
2018-06-22 03:45:00,1
2018-06-22 04:15:01,1
2018-06-22 04:45:03,1
2018-06-22 05:15:02,1
2018-06-22 05:45:01,83
2018-06-22 06:15:03,1651
2018-06-22 06:45:03,5882
2018-06-22 07:15:04,9017
2018-06-22 07:45:42,16180
2018-06-22 08:15:03,13068
2018-06-22 08:45:00,17703
2018-06-22 09:15:07,24527
2018-06-22 09:45:01,19369
2018-06-22 10:15:02,22927
2018-06-22 10:45:02,23186
2018-06-22 11:14:58,24527
2018-06-22 11:45:37,33982
2018-06-22 12:14:58,42075
2018-06-22 12:44:58,32124
2018-06-22 13:14:58,30712
2018-06-22 13:44:57,20955
2018-06-22 14:14:59,26836
2018-06-22 14:45:04,30712
2018-06-22 15:14:59,35148
2018-06-22 15:44:59,38456
2018-06-22 16:14:59,12777
2018-06-22 16:45:06,10204
2018-06-22 17:14:59,4542
2018-06-22 17:45:38,4151
2018-06-22 18:15:22,1077
2018-06-22 18:45:06,7
2018-06-22 19:15:18,1
2018-06-22 19:49:28,1
2018-06-22 20:15:01,1
2018-06-22 20:45:01,1
2018-06-22 21:15:05,1
2018-06-22 21:44:58,1
2018-06-22 22:14:58,1
2018-06-22 22:45:02,1
2018-06-22 23:14:58,1
2018-06-22 23:45:05,1
2018-06-23 00:15:02,1
2018-06-23 00:45:00,1
2018-06-23 01:14:58,1
2018-06-23 01:44:58,1
2018-06-23 02:14:58,1
2018-06-23 02:45:02,1
2018-06-23 03:15:02,1
2018-06-23 03:45:02,1
2018-06-23 04:15:03,1
2018-06-23 04:44:59,1
2018-06-23 05:14:59,1
2018-06-23 05:44:59,49
2018-06-23 06:15:05,1275
2018-06-23 06:45:00,5140
2018-06-23 07:15:01,9978
2018-06-23 07:45:19,14460
2018-06-23 08:15:04,20955
2018-06-23 08:44:58,16363
2018-06-23 09:15:02,37180
2018-06-23 09:45:02,23186
2018-06-23 10:14:58,32124
2018-06-23 10:45:03,40679
2018-06-23 11:15:01,44010
2018-06-23 11:44:59,21192
2018-06-23 12:14:59,26239
2018-06-23 12:45:00,44508
2018-06-23 13:15:00,16735
2018-06-23 13:45:00,4198
2018-06-23 14:15:05,8524
2018-06-23 14:45:00,10795
2018-06-23 15:15:08,12493
2018-06-23 15:45:01,12216
2018-06-23 16:15:03,10436
2018-06-23 16:45:01,8150
2018-06-23 17:15:02,3837
2018-06-23 17:44:58,594
2018-06-23 18:15:02,323
2018-06-23 18:45:02,4
2018-06-23 19:15:03,1
2018-06-23 19:45:09,1
2018-06-23 20:15:03,1
2018-06-23 20:44:59,1
2018-06-23 21:15:05,1
2018-06-23 21:45:03,1
2018-06-23 22:15:06,1
2018-06-23 22:45:08,1
2018-06-23 23:15:01,1
2018-06-23 23:45:04,1
2018-06-24 00:15:01,1
2018-06-24 00:45:00,1
2018-06-24 01:15:03,1
2018-06-24 01:45:01,1
2018-06-24 02:15:01,1
2018-06-24 02:45:01,1
2018-06-24 03:15:01,1
2018-06-24 03:44:59,1
2018-06-24 04:15:01,1
2018-06-24 04:45:02,1
2018-06-24 05:15:03,1
2018-06-24 05:45:02,66
2018-06-24 06:15:06,1596
2018-06-24 06:45:02,5025
2018-06-24 07:15:00,9432
2018-06-24 07:45:07,15296
2018-06-24 08:15:23,19810
2018-06-24 08:45:01,17703
2018-06-24 09:14:58,22167
2018-06-24 09:45:02,25369
2018-06-24 10:15:02,28387
2018-06-24 10:45:02,25655
2018-06-24 11:14:58,31410
2018-06-24 11:44:57,39775
2018-06-24 12:14:58,43032
2018-06-24 12:44:57,45011
2018-06-24 13:14:58,44010
2018-06-24 13:45:01,39330
2018-06-24 14:14:59,31765
2018-06-24 14:44:59,32124
2018-06-24 15:15:00,29693
2018-06-24 15:45:01,22417
2018-06-24 16:15:01,13216
2018-06-24 16:45:04,11944
2018-06-24 17:15:06,8817
2018-06-24 17:45:01,4198
2018-06-24 18:15:01,890
2018-06-24 18:45:01,2
2018-06-24 19:15:04,1
2018-06-24 19:45:10,1
2018-06-24 20:15:02,1
2018-06-24 20:44:57,1
2018-06-24 21:15:02,1
2018-06-24 21:44:59,1
2018-06-24 22:14:58,1
2018-06-24 22:45:02,1
2018-06-24 23:15:03,1
2018-06-24 23:45:39,1
2018-06-25 00:15:00,1
2018-06-25 00:45:00,1
2018-06-25 01:15:00,1
2018-06-25 01:45:01,1
2018-06-25 02:15:01,1
2018-06-25 02:45:00,1
2018-06-25 03:15:01,1
2018-06-25 03:45:01,1
2018-06-25 04:15:01,1
2018-06-25 04:45:02,1
2018-06-25 05:15:02,1
2018-06-25 05:45:02,44
2018-06-25 06:15:02,735
2018-06-25 06:45:02,2163
2018-06-25 07:15:03,5751
2018-06-25 07:45:04,12777
2018-06-25 08:15:38,16924
2018-06-25 08:45:00,20489
2018-06-25 09:15:18,31059
2018-06-25 09:45:08,38456
2018-06-25 10:15:01,37601
2018-06-25 10:44:58,32855
2018-06-25 11:14:58,43032
2018-06-25 11:44:57,30712
2018-06-25 12:15:02,44508
2018-06-25 12:45:03,42075
2018-06-25 13:14:57,43032
2018-06-25 13:45:10,30712
2018-06-25 14:15:05,25369
2018-06-25 14:45:04,21432
2018-06-25 15:14:59,22167
2018-06-25 15:44:59,14138
2018-06-25 16:15:07,11040
2018-06-25 16:45:02,10795
2018-06-25 17:14:59,8335
2018-06-25 17:45:02,3547
2018-06-25 18:15:00,555
2018-06-25 18:45:05,8
2018-06-25 19:15:03,1
2018-06-25 19:45:05,1
2018-06-25 20:15:02,1
2018-06-25 20:45:02,1
2018-06-25 21:15:01,1
2018-06-25 21:45:02,1
2018-06-25 22:15:01,1
2018-06-25 22:45:05,1
2018-06-25 23:15:02,1
2018-06-25 23:45:02,1
2018-06-26 00:15:03,1
2018-06-26 00:45:02,1
2018-06-26 01:15:03,1
2018-06-26 01:44:59,1
2018-06-26 02:15:04,1
2018-06-26 02:45:05,1
2018-06-26 03:14:57,1
2018-06-26 03:44:57,1
2018-06-26 04:15:00,1
2018-06-26 04:45:00,1
2018-06-26 05:14:58,1
2018-06-26 05:45:01,81
2018-06-26 06:15:05,4198
2018-06-26 06:45:02,10436
2018-06-26 07:15:04,11944
2018-06-26 07:45:00,20955
2018-06-26 08:15:04,21432
2018-06-26 08:45:01,23714
2018-06-26 09:15:00,13824
2018-06-26 09:45:00,15469
2018-06-26 10:15:29,26536
2018-06-26 10:45:01,21674
2018-06-26 11:19:17,22671
2018-06-26 11:44:58,42551
2018-06-26 12:15:00,40679
2018-06-26 12:44:58,22927
2018-06-26 13:15:04,25946
2018-06-26 13:44:57,53280
2018-06-26 14:15:42,46035
2018-06-26 14:45:01,43032
2018-06-26 15:15:03,39775
2018-06-26 15:45:04,22417
2018-06-26 16:14:59,5437
2018-06-26 16:45:00,13824
2018-06-26 17:15:02,9327
2018-06-26 17:45:06,2963
2018-06-26 18:15:02,485
2018-06-26 18:45:02,3
2018-06-26 19:15:03,1
2018-06-26 19:44:58,1
2018-06-26 20:15:01,1
2018-06-26 20:45:02,1
2018-06-26 21:15:08,1
2018-06-26 21:44:58,1
2018-06-26 22:14:58,1
2018-06-26 22:44:58,1
2018-06-26 23:15:02,1
2018-06-26 23:45:02,1
2018-06-27 00:15:02,1
2018-06-27 00:45:00,1
2018-06-27 01:15:03,1
2018-06-27 01:45:03,1
2018-06-27 02:15:02,1
2018-06-27 02:44:59,1
2018-06-27 03:15:05,1
2018-06-27 03:45:04,1
2018-06-27 04:15:01,1
2018-06-27 04:45:00,1
2018-06-27 05:15:00,1
2018-06-27 05:45:01,49
2018-06-27 06:15:04,1030
2018-06-27 06:45:02,8335
2018-06-27 07:15:02,7041
2018-06-27 07:45:00,9327
2018-06-27 08:15:04,7879
2018-06-27 08:45:00,13980
2018-06-27 09:15:00,26536
2018-06-27 09:45:01,39330
2018-06-27 10:15:00,26536
2018-06-27 10:45:00,35947
2018-06-27 11:15:02,38891
2018-06-27 11:44:57,30029
2018-06-27 12:14:59,34755
2018-06-27 12:44:57,49247
2018-06-27 13:14:58,24527
2018-06-27 13:45:07,52684
2018-06-27 14:15:02,47082
2018-06-27 14:45:02,29693
2018-06-27 15:16:40,24253
2018-06-27 15:44:59,43032
2018-06-27 16:14:59,27756
2018-06-27 16:45:01,32488
2018-06-27 17:15:00,18106
2018-06-27 17:44:59,6016
2018-06-27 18:15:02,687
2018-06-27 18:45:00,6
2018-06-27 19:15:05,1
2018-06-27 19:45:04,1
2018-06-27 20:14:58,1
2018-06-27 20:45:02,1
2018-06-27 21:15:03,1
2018-06-27 21:44:58,1
2018-06-27 22:15:05,1
2018-06-27 22:45:05,1
2018-06-27 23:15:02,1
2018-06-27 23:44:58,1
2018-06-28 00:15:02,1
2018-06-28 00:45:03,1
2018-06-28 01:15:01,1
2018-06-28 01:44:59,1
2018-06-28 02:15:02,1
2018-06-28 02:44:59,1
2018-06-28 03:15:00,1
2018-06-28 03:45:03,1
2018-06-28 04:15:04,1
2018-06-28 04:44:57,1
2018-06-28 05:15:02,1
2018-06-28 05:45:01,38
2018-06-28 06:15:00,2288
2018-06-28 06:45:03,6885
2018-06-28 07:14:58,12922
2018-06-28 07:44:59,11548
2018-06-28 08:14:58,17903
2018-06-28 08:45:00,22417
2018-06-28 09:15:00,26836
2018-06-28 09:45:01,35148
2018-06-28 10:15:02,34366
2018-06-28 10:45:00,40225
2018-06-28 11:15:00,31059
2018-06-28 11:45:04,42075
2018-06-28 12:15:00,37601
2018-06-28 12:45:02,40225
2018-06-28 13:15:05,21192
2018-06-28 13:44:56,23982
2018-06-28 14:15:01,23982
2018-06-28 14:45:05,19810
2018-06-28 15:14:57,12354
2018-06-28 15:44:58,4342
2018-06-28 16:15:01,1954
2018-06-28 16:45:03,1933
2018-06-28 17:15:01,1334
2018-06-28 17:45:03,795
2018-06-28 18:15:03,273
2018-06-28 18:44:59,2
2018-06-28 19:14:59,1
2018-06-28 19:45:00,1
2018-06-28 20:15:00,1
2018-06-28 20:45:38,1
2018-06-28 21:15:53,1
2018-06-28 21:44:59,1
2018-06-28 22:15:01,1
2018-06-28 22:45:03,1
2018-06-28 23:15:02,1
2018-06-28 23:45:01,1
2018-06-29 00:15:01,1
2018-06-29 00:45:02,1
2018-06-29 01:15:01,1
2018-06-29 01:45:01,1
2018-06-29 02:15:02,1
2018-06-29 02:45:02,1
2018-06-29 03:15:02,1
2018-06-29 03:45:00,1
2018-06-29 04:15:00,1
2018-06-29 04:44:56,1
2018-06-29 05:15:00,1
2018-06-29 05:45:01,21
2018-06-29 06:15:01,2187
2018-06-29 06:45:04,15999
2018-06-29 07:15:00,18106
2018-06-29 07:45:01,19369
2018-06-29 08:15:03,19588
2018-06-29 08:44:58,21919
2018-06-29 09:15:05,33226
2018-06-29 09:44:59,36354
2018-06-29 10:15:02,38456
2018-06-29 10:44:59,43518
2018-06-29 11:14:59,41139
2018-06-29 11:45:00,23714
2018-06-29 12:14:59,29693
2018-06-29 12:44:59,35148
2018-06-29 13:15:03,28387
2018-06-29 13:45:31,50937
2018-06-29 14:15:00,13216
2018-06-29 14:45:04,8917
2018-06-29 15:15:01,15469
2018-06-29 15:45:57,34366
2018-06-29 16:15:04,18106
2018-06-29 16:44:58,27756
2018-06-29 17:15:02,12354
