,Velocidad del viento (Km/h)
3219,7.30964467
3220,10.06993007
3221,6.428571429
3222,5.017421603
3223,12.63157895
3224,8.622754491
3225,8.470588235
3226,2.553191489
3227,3.673469388
3228,4.660194175
3229,2.105263158
3230,2.139673105
3231,2.5
3232,4.556962025
3233,1.255448997
3234,1.563517915
3235,1.32474701
3236,0.0
3237,1.265377856
3238,2.089985486
3239,2.096069869
3240,1.2732095490000002
3241,1.0892586990000002
3242,1.278863233
3243,2.2570532919999997
3244,0.0
3245,1.478439425
3246,1.782178218
3247,2.289348172
3248,2.98136646
3249,1.716328963
3250,0.0
3251,2.002781641
3252,1.144674086
3253,1.027837259
3254,0.0
3255,5.373134328
3256,1.986206897
3257,0.0
3258,1.050328228
3259,1.4021421619999999
3260,2.862823062
3261,6.956521738999999
3262,0.0
3263,4.337349398
3264,6.666666667
3265,6.315789474
3266,10.43478261
3267,2.1654135340000003
3268,2.326332795
3269,6.923076922999999
3270,8.421052632
3271,4.444444444
3272,7.539267016
3273,7.700534759
3274,3.769633508
3275,5.161290323
3276,10.28571429
3277,4.324324324
3278,2.412060302
3279,3.8605898119999997
3280,2.9629629630000003
3281,3.4449760769999997
3282,6.79245283
3283,3.469879518
3284,5.255474453
3285,3.130434783
3286,1.39941691
3287,0.0
3288,3.469879518
3289,2.580645161
3290,4.571428571
3291,2.599277978
3292,4.350453172
3293,3.006263048
3294,4.285714286
3295,3.7994722960000002
3296,2.136498516
3297,3.47826087
3298,5.806451612999999
3299,3.701799486
3300,3.157894737
3301,3.2359550560000003
3302,1.050328228
3303,3.5555555560000003
3304,2.102189781
3305,4.114285714
3306,3.779527559
3307,5.017421603
3308,5.017421603
3309,6.343612335
3310,5.87755102
3311,2.9629629630000003
3312,4.556962025
3313,5.475285171
3314,6.923076922999999
3315,9.72972973
3316,8.780487805
3317,2.3762376240000003
3318,5.647058824
3319,9.0
3320,2.769230769
3321,3.966942149
3322,6.025104603
3323,1.4984391259999998
3324,4.126074499
3325,1.541755889
3326,1.834394904
3327,4.675324675
3328,4.173913043
3329,4.376899696000001
3330,5.0
3331,4.337349398
3332,1.0084033609999998
3333,2.123893805
3334,3.2951945080000002
3335,1.266490765
3336,1.726618705
3337,1.997226075
3338,2.737642586
3339,1.786600496
3340,1.463414634
3341,0.0
3342,1.2720848059999998
3343,1.012658228
3344,2.267716535
3345,1.195020747
3346,0.0
3347,2.208588957
3348,6.260869565
3349,0.0
3350,0.0
3351,2.068965517
3352,2.727272727
3353,1.6143497759999998
3354,2.56227758
3355,1.9944598340000002
3356,1.980742779
3357,2.019635344
3358,5.106382979
3359,4.897959183999999
3360,4.102564103
3361,4.247787611000001
3362,7.128712871
3363,3.711340206
3364,7.128712871
3365,8.372093023
3366,8.944099378999999
3367,3.3488372089999996
3368,5.853658537
3369,8.275862069
3370,7.164179104
3371,9.290322581
3372,7.700534759
3373,9.0
3374,2.557726465
3375,8.520710058999999
3376,5.581395349
3377,6.697674419
3378,3.9889196680000003
3379,4.102564103
3380,4.864864865
3381,2.576028623
3382,1.943319838
3383,2.171945701
3384,2.139673105
3385,4.881355932
3386,4.403669725
3387,0.0
3388,1.887287025
3389,1.841432225
3390,1.0909090909999999
3391,0.0
3392,1.122369447
3393,3.116883117
3394,0.0
3395,0.0
3396,0.0
3397,0.0
3398,0.0
3399,0.0
3400,2.862823062
3401,3.123644252
3402,2.969072165
3403,3.22147651
3404,3.5910224439999996
3405,3.609022556
3406,4.881355932
3407,2.727272727
3408,9.536423841
3409,5.017421603
3410,3.0573248410000002
3411,2.5
3412,5.60311284
3413,7.30964467
3414,11.162790699999999
3415,7.5
3416,7.236180905
3417,11.07692308
3418,8.520710058999999
3419,6.260869565
3420,2.424242424
3421,4.126074499
3422,2.3762376240000003
3423,5.1428571430000005
3424,3.1788079469999997
3425,5.975103734
3426,2.580645161
3427,2.054208274
3428,2.716981132
3429,1.580680571
3430,1.193040597
3431,2.428330523
3432,1.5533980580000002
3433,0.0
3434,6.605504587
3435,3.789473684
3436,1.0596026490000001
3437,1.100076394
3438,2.987551867
3439,1.698113208
3440,1.846153846
3441,0.0
3442,1.375358166
3443,1.909814324
3444,1.4663951119999998
3445,2.033898305
3446,2.1785173980000003
3447,4.186046512
3448,3.6363636360000005
3449,5.55984556
3450,6.127659574
3451,7.058823529
3452,3.779527559
3453,4.556962025
3454,4.137931034
3455,1.470888662
3456,4.514106583
3457,4.2228739
3458,5.625
3459,2.218798151
3460,3.819628647
3461,3.22147651
3462,1.6161616159999999
3463,3.819628647
3464,3.891891892
3465,5.76
3466,5.87755102
3467,5.070422535
3468,5.373134328
3469,5.975103734
3470,5.353159851
3471,8.08988764
3472,1.265377856
3473,3.388235294
3474,6.889952152999999
3475,5.12455516
3476,5.373134328
3477,2.205206738
3478,2.5
3479,1.836734694
3480,2.333873582
3481,2.920892495
3482,1.0892586990000002
3483,2.149253731
3484,20.86956522
3485,4.931506849
3486,2.048364154
3487,1.8798955609999999
3488,3.1788079469999997
3489,2.02247191
3490,1.8628719280000001
3491,5.393258427
3492,2.36453202
3493,1.350844278
3494,0.0
3495,4.64516129
3496,2.796116505
3497,1.424332344
3498,3.9889196680000003
3499,3.913043478
3500,9.230769231
3501,8.08988764
3502,5.333333333
3503,6.025104603
3504,9.290322581
3505,10.06993007
3506,8.181818182
3507,6.343612335
3508,8.275862069
3509,3.512195122
3510,5.737051792999999
3511,4.965517241000001
3512,4.848484848
3513,9.056603774
3514,8.08988764
3515,4.600638978
3516,1.5450643780000002
3517,5.161290323
3518,4.272997033
3519,4.247787611000001
3520,2.926829268
3521,3.1441048030000003
3522,4.721311475
3523,2.521891419
3524,5.87755102
3525,1.70212766
3526,5.496183206
3527,1.653272101
3528,1.988950276
3529,1.22971819
3530,2.300319489
3531,3.902439024
3532,1.858064516
3533,5.87755102
3534,1.372735939
3535,1.246753247
3536,3.5555555560000003
3537,2.727272727
3538,1.496881497
3539,1.894736842
3540,3.137254902
3541,2.142857143
3542,2.278481013
3543,4.914675768
3544,6.79245283
3545,6.127659574
3546,4.444444444
3547,5.255474453
3548,6.206896552000001
3549,6.728971962999999
3550,1.0884353740000001
3551,2.260596546
3552,3.45323741
3553,7.346938776
3554,4.600638978
3555,5.625
3556,12.97297297
3557,13.45794393
3558,5.2173913039999995
3559,10.28571429
3560,11.52
3561,6.343612335
3562,3.62720403
3563,8.470588235
3564,6.0
3565,7.539267016
3566,2.089985486
3567,4.948453608
3568,1.827411168
3569,7.5
3570,3.9452054789999997
3571,6.76056338
3572,1.788819876
3573,2.0
3574,2.108345534
3575,2.274881517
3576,1.127642913
3577,3.2071269489999996
3578,1.223449448
3579,1.739130435
3580,3.257918552
3581,1.221374046
3582,5.76
3583,2.62295082
3584,3.164835165
3585,2.3762376240000003
3586,2.225656878
3587,1.379310345
3588,1.8604651159999999
3589,3.018867925
3590,3.0573248410000002
3591,3.495145631
3592,5.581395349
3593,4.033613445
3594,3.018867925
3595,7.346938776
3596,3.923705722
3597,6.288209607000001
3598,11.90082645
3599,7.9120879120000005
3600,5.454545455
3601,3.083511777
3602,6.697674419
3603,6.153846154
3604,11.80327869
3605,2.482758621
3606,8.323699422
3607,6.82464455
3608,6.889952152999999
3609,6.79245283
3610,12.10084034
3611,5.179856115
3612,5.433962264
3613,8.372093023
3614,5.413533835
3615,4.06779661
3616,3.54679803
3617,4.914675768
3618,3.819628647
3619,3.870967742
3620,3.333333333
3621,1.722488038
3622,4.033613445
3623,4.126074499
3624,0.0
3625,1.372735939
3626,3.573200993
3627,1.44
3628,1.832061069
3629,7.164179104
3630,1.1068408920000001
3631,1.49068323
3632,2.292993631
3633,2.8685258960000004
3634,5.581395349
3635,3.3488372089999996
3636,2.9508196719999997
3637,1.766871166
3638,3.037974684
3639,2.62295082
3640,3.7305699480000003
3641,2.903225806
3642,2.544169611
3643,3.2359550560000003
3644,1.892247043
3645,2.222222222
3646,1.031518625
3647,1.858064516
3648,3.692307692
3649,3.4449760769999997
3650,5.017421603
3651,5.198555957
3652,2.211981567
3653,2.239502333
3654,1.441441441
3655,1.325966851
3656,1.035226456
3657,3.74025974
3658,3.7597911230000003
3659,1.343283582
3660,3.469879518
3661,1.248915872
3662,2.074927954
3663,5.55984556
3664,5.647058824
3665,8.08988764
3666,3.609022556
3667,2.5714285709999998
3668,3.75
3669,2.114537445
3670,1.359773371
3671,0.0
3672,1.964529332
3673,3.6641221369999997
3674,2.508710801
3675,1.5500538209999999
3676,1.204013378
3677,3.7994722960000002
3678,0.0
3679,0.0
3680,0.0
3681,0.0
3682,0.0
3683,10.74626866
3684,1.062730627
3685,1.183237469
3686,9.6
3687,3.870967742
3688,1.329639889
3689,3.7994722960000002
3690,3.966942149
3691,2.060085837
3692,4.04494382
3693,3.62720403
3694,3.512195122
3695,9.350649351
3696,2.0779220780000003
3697,4.660194175
3698,4.324324324
3699,3.8605898119999997
3700,9.230769231
3701,9.290322581
3702,8.520710058999999
3703,7.272727272999999
3704,2.716981132
3705,3.711340206
3706,6.127659574
3707,12.74336283
3708,4.8
3709,8.888888889
3710,8.275862069
3711,1.70212766
3712,4.417177914
3713,2.9508196719999997
3714,3.68286445
3715,6.153846154
3716,4.965517241000001
3717,2.8685258960000004
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,2.133333333
3723,0.0
3724,0.0
3725,3.287671233
3726,1.815889029
3727,0.0
3728,1.938088829
3729,1.16410671
3730,2.352941176
3731,1.0827067670000001
3732,0.0
3733,4.126074499
3734,1.4271556
3735,1.142857143
3736,5.853658537
3737,7.659574468
3738,8.044692737
3739,2.727272727
3740,3.4449760769999997
3741,4.0793201130000005
3742,7.5
3743,8.421052632
3744,8.888888889
3745,2.146050671
3746,7.164179104
3747,8.372093023
3748,7.236180905
3749,8.571428571
3750,7.5
3751,14.54545455
3752,9.113924051
3753,5.106382979
3754,5.313653137
3755,9.0
3756,6.180257511000001
3757,3.116883117
3758,3.110151188
3759,2.706766917
3760,5.179856115
3761,6.486486486
3762,2.15892054
3763,3.38028169
3764,1.756097561
3765,1.33580705
3766,0.0
3767,3.0573248410000002
3768,1.4953271030000002
3769,0.0
3770,1.354656632
3771,0.0
3772,2.171945701
3773,2.553191489
3774,2.93877551
3775,0.0
3776,0.0
3777,1.598224195
3778,0.0
3779,0.0
3780,0.0
3781,0.0
3782,0.0
3783,1.07063197
3784,0.0
3785,1.3953488369999998
3786,1.87012987
3787,0.0
3788,0.0
3789,4.864864865
3790,2.993762994
3791,2.975206612
3792,5.373134328
3793,8.780487805
3794,5.806451612999999
3795,4.485981308
3796,5.975103734
3797,7.346938776
3798,1.541755889
3799,11.70731707
3800,9.230769231
3801,7.700534759
3802,2.9629629630000003
3803,7.5
3804,3.192904656
3805,1.9780219780000001
3806,0.0
3807,1.8798955609999999
3808,2.1818181819999998
3809,0.0
3810,2.048364154
3811,1.7603911980000002
3812,2.271293375
3813,1.496881497
3814,1.5078534030000001
3815,2.785299807
3816,0.0
3817,1.18616145
3818,20.28169014
3819,0.0
3820,0.0
3821,1.694117647
3822,1.101759755
3823,1.187139324
3824,0.0
3825,0.0
3826,1.6802800469999999
3827,0.0
3828,0.0
3829,1.8
3830,0.0
3831,1.6551724140000001
3832,2.474226804
3833,2.368421053
3834,1.252173913
3835,7.30964467
3836,3.6363636360000005
3837,5.496183206
3838,6.697674419
3839,6.343612335
3840,6.180257511000001
3841,5.975103734
3842,3.64556962
3843,7.236180905
3844,5.373134328
3845,11.61290323
3846,5.393258427
3847,5.236363636
3848,5.517241379
3849,3.044397463
3850,5.9016393439999995
3851,2.77992278
3852,3.966942149
3853,2.691588785
3854,3.130434783
3855,10.90909091
3856,1.988950276
3857,3.673469388
3858,2.862823062
3859,1.024182077
3860,1.894736842
3861,1.649484536
3862,2.774566474
3863,1.403508772
3864,0.0
3865,2.36453202
3866,0.0
3867,0.0
3868,0.0
3869,3.272727273
3870,0.0
3871,2.580645161
3872,1.668597914
3873,0.0
3874,2.95687885
3875,1.82278481
3876,2.6086956519999998
3877,0.0
3878,1.3953488369999998
3879,12.63157895
3880,2.7906976739999996
3881,1.811320755
3882,3.7994722960000002
3883,1.732851986
3884,3.185840708
3885,4.04494382
3886,19.726027399999996
3887,0.0
3888,2.9327902239999997
3889,1.9022457069999998
3890,5.12455516
3891,6.101694915
3892,7.578947368
3893,3.819628647
3894,4.881355932
3895,6.923076922999999
3896,7.826086957
3897,6.79245283
3898,8.727272727
3899,2.5
3900,2.102189781
3901,0.0
3902,5.714285714
3903,2.696629213
3904,2.987551867
3905,3.6363636360000005
3906,4.417177914
3907,2.322580645
3908,2.039660057
3909,1.5078534030000001
3910,2.727272727
3911,1.085154484
3912,0.0
3913,1.7204301080000002
3914,2.114537445
3915,1.4830072090000002
3916,1.3926499030000001
3917,1.598224195
3918,0.0
3919,0.0
3920,0.0
3921,1.0212765959999999
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,1.086792453
3928,1.943319838
3929,2.8402366860000003
3930,7.461139896000001
3931,5.55984556
3932,4.444444444
3933,6.82464455
3934,1.9538670280000001
3935,4.022346369
3936,2.333873582
3937,2.666666667
3938,7.955801105
3939,6.857142857
3940,2.8402366860000003
3941,6.127659574
3942,3.2
3943,3.7305699480000003
3944,5.78313253
3945,11.42857143
3946,3.789473684
3947,7.058823529
3948,5.294117647
3949,5.647058824
3950,4.914675768
3951,3.47826087
3952,3.272727273
3953,2.130177515
3954,2.632541133
3955,2.105263158
3956,2.495667244
3957,5.433962264
3958,1.329639889
3959,2.651933702
3960,1.086792453
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,1.080270068
3967,0.0
3968,0.0
3969,4.784053156000001
3970,0.0
3971,0.0
3972,0.0
3973,1.355932203
3974,1.786600496
3975,2.914979757
3976,1.252173913
3977,1.4984391259999998
3978,1.608938547
3979,2.330097087
3980,3.573200993
3981,4.736842105
3982,6.79245283
3983,6.4
3984,3.6363636360000005
3985,6.050420168
3986,3.692307692
3987,4.4582043339999995
3988,4.948453608
3989,4.675324675
3990,5.581395349
3991,5.017421603
3992,2.054208274
3993,3.913043478
3994,6.728971962999999
3995,3.5207823960000004
3996,11.61290323
3997,2.975206612
3998,5.737051792999999
3999,2.465753425
4000,1.0084033609999998
4001,3.037974684
4002,0.0
4003,0.0
4004,1.173594132
4005,0.0
4006,2.7324478180000003
4007,1.194029851
4008,1.018387553
4009,1.1697806659999999
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.0
4016,0.0
4017,0.0
4018,4.897959183999999
4019,0.0
4020,0.0
4021,0.0
4022,0.0
4023,1.4090019569999999
4024,0.0
4025,1.4342629480000002
4026,0.0
4027,4.161849711
4028,2.553191489
4029,4.114285714
4030,2.56684492
4031,1.3610586009999999
4032,5.2173913039999995
4033,0.0
4034,1.0495626820000001
4035,2.7324478180000003
4036,3.609022556
4037,2.885771543
4038,5.475285171
4039,7.024390244
4040,2.420168067
4041,1.8532818530000001
4042,8.323699422
4043,3.287671233
4044,1.253263708
4045,1.504702194
4046,1.601779755
4047,1.38996139
4048,1.9123505980000002
4049,1.938088829
4050,1.2642669009999998
4051,1.230769231
4052,1.05649303
4053,1.565217391
4054,0.0
4055,0.0
4056,0.0
4057,1.153846154
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.0
4064,0.0
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,0.0
4070,0.0
4071,0.0
4072,0.0
4073,2.162162162
4074,2.171945701
4075,2.333873582
4076,6.697674419
4077,4.4582043339999995
4078,2.461538462
4079,4.5
4080,3.495145631
4081,2.491349481
4082,4.161849711
4083,1.940700809
4084,4.982698962
4085,2.9327902239999997
4086,3.5910224439999996
4087,7.619047619
4088,2.627737226
4089,3.93442623
4090,8.372093023
4091,6.6359447
4092,1.788819876
4093,5.294117647
4094,4.600638978
4095,2.171945701
4096,2.054208274
4097,4.285714286
4098,2.77992278
4099,2.6039783
4100,2.444821732
4101,2.242990654
4102,2.408026756
4103,1.444332999
4104,1.5517241380000002
4105,1.584158416
4106,1.31147541
4107,1.6234498309999998
4108,1.487603306
4109,0.0
4110,0.0
4111,0.0
4112,0.0
4113,0.0
4114,4.3636363639999995
4115,0.0
4116,0.0
4117,0.0
4118,1.756097561
4119,0.0
4120,0.0
4121,0.0
4122,1.032998565
4123,4.931506849
4124,0.0
4125,3.272727273
4126,0.0
4127,1.775585697
4128,4.8
4129,2.162162162
4130,3.7994722960000002
4131,2.691588785
4132,3.3488372089999996
4133,1.5
4134,3.45323741
4135,2.95687885
4136,2.388059701
4137,10.14084507
4138,10.58823529
4139,1.8798955609999999
4140,5.829959514
4141,7.9120879120000005
4142,4.63022508
4143,3.966942149
4144,3.063829787
4145,1.815889029
4146,2.748091603
4147,3.076923077
4148,4.848484848
4149,2.065997131
4150,2.033898305
4151,1.651376147
4152,1.988950276
4153,3.063829787
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,1.67636787
4159,0.0
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,2.553191489
4166,0.0
4167,0.0
4168,3.5555555560000003
4169,6.288209607000001
4170,3.769633508
4171,3.870967742
4172,3.6180904519999997
4173,4.011142061
4174,4.528301887
4175,3.1788079469999997
4176,4.64516129
4177,2.807017544
4178,3.5555555560000003
4179,3.116883117
4180,2.88
4181,2.404006678
4182,10.66666667
4183,2.1176470590000003
4184,3.096774194
4185,3.503649635
4186,2.461538462
4187,2.225656878
4188,4.376899696000001
4189,4.26035503
4190,1.297297297
4191,2.019635344
4192,5.198555957
4193,5.87755102
4194,3.388235294
4195,1.5669205659999998
4196,1.1774325429999999
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,2.416107383
4206,0.0
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,1.275465013
4214,3.870967742
4215,0.0
4216,3.609022556
4217,1.850899743
4218,1.596452328
4219,2.75334608
4220,3.469879518
4221,1.575492341
4222,1.769041769
4223,0.0
4224,3.031578947
4225,5.853658537
4226,0.0
4227,2.56684492
4228,0.0
4229,1.357210179
4230,1.359773371
4231,2.763915547
4232,4.0
4233,3.582089552
4234,3.116883117
4235,2.4324324319999997
4236,2.7221172019999997
4237,2.553191489
4238,1.850899743
4239,1.1374407579999999
4240,1.083521445
4241,0.0
4242,0.0
4243,1.212121212
4244,0.0
4245,0.0
4246,0.0
4247,1.914893617
4248,1.011235955
4249,0.0
4250,1.7539585869999998
4251,3.096774194
4252,0.0
4253,1.603563474
4254,0.0
4255,0.0
4256,4.816053512
4257,0.0
4258,1.577217963
4259,0.0
4260,0.0
4261,1.247833622
4262,3.891891892
4263,4.7524752480000005
4264,0.0
4265,2.311396469
4266,6.127659574
4267,2.260596546
4268,5.950413222999999
4269,5.161290323
4270,3.302752294
4271,1.22971819
4272,2.289348172
4273,3.9452054789999997
4274,5.236363636
4275,9.66442953
4276,2.823529412
4277,1.533546326
4278,5.55984556
4279,1.7183770880000002
4280,1.730769231
4281,2.444821732
4282,2.7221172019999997
4283,2.38410596
4284,1.372735939
4285,1.8972332019999998
4286,1.393998064
4287,0.0
4288,0.0
4289,0.0
4290,6.82464455
4291,0.0
4292,1.832061069
4293,1.7955112219999998
4294,2.054208274
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,4.660194175
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,4.298507463
4305,2.857142857
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,0.0
4312,0.0
4313,7.539267016
4314,2.048364154
4315,0.0
4316,1.749696233
4317,1.330868762
4318,3.789473684
4319,1.730769231
4320,2.632541133
4321,2.326332795
4322,2.544169611
4323,3.0
4324,1.315068493
4325,0.0
4326,1.240310078
4327,8.372093023
4328,1.848523748
4329,0.0
4330,0.0
4331,0.0
4332,3.769633508
4333,1.875
4334,2.127031019
4335,2.0779220780000003
4336,2.56227758
4337,4.0
4338,1.967213115
4339,2.769230769
4340,3.404255319
4341,3.006263048
4342,4.982698962
4343,1.472392638
4344,1.28113879
4345,1.986206897
4346,0.0
4347,7.30964467
4348,2.345276873
4349,0.0
4350,0.0
4351,0.0
4352,0.0
4353,0.0
4354,0.0
4355,0.0
4356,0.0
4357,3.829787234
4358,0.0
4359,1.20906801
4360,0.0
4361,2.260596546
4362,1.1520000000000001
4363,1.117145074
4364,3.192904656
4365,3.85026738
4366,3.7305699480000003
4367,1.1881188120000001
4368,1.1960132890000001
4369,1.038211968
4370,0.0
4371,1.8181818180000002
4372,0.0
4373,0.0
4374,1.458966565
4375,0.0
4376,0.0
4377,1.5584415580000002
4378,2.3491027730000003
4379,0.0
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,0.0
4400,2.3920265780000003
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,1.20906801
4407,6.075949367000001
4408,2.495667244
4409,1.7370325690000001
4410,1.997226075
4411,2.0991253640000003
4412,1.363636364
4413,0.0
4414,1.964529332
4415,0.0
4416,1.610738255
4417,1.469387755
4418,1.489141675
4419,1.4103819780000002
4420,0.0
4421,2.2291021669999997
4422,2.063037249
4423,2.420168067
4424,5.853658537
4425,3.38028169
4426,3.6
4427,7.346938776
4428,2.9090909089999997
4429,1.451612903
4430,2.651933702
4431,1.674418605
4432,0.0
4433,1.5789473680000001
4434,1.266490765
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,2.208588957
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.0
4456,0.0
4457,3.564356436
4458,1.239242685
4459,0.0
4460,3.250564334
4461,1.806775408
4462,2.7221172019999997
4463,2.3376623380000003
4464,3.7305699480000003
4465,1.565217391
4466,2.133333333
4467,2.618181818
4468,5.60311284
4469,5.647058824
4470,3.74025974
4471,4.472049688999999
4472,4.768211921
4473,6.515837104
4474,2.3040000000000003
4475,1.4021421619999999
4476,6.075949367000001
4477,2.944785276
4478,7.955801105
4479,3.280182232
4480,3.018867925
4481,0.0
4482,2.627737226
4483,0.0
4484,2.88
4485,1.3953488369999998
4486,1.5567567569999998
4487,0.0
4488,8.470588235
4489,2.47848537
4490,0.0
4491,0.0
4492,1.6705336430000002
4493,1.829733164
4494,0.0
4495,1.653272101
4496,8.470588235
4497,2.862823062
4498,1.9944598340000002
4499,2.1851289830000002
4500,0.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,1.662817552
4507,2.557726465
4508,3.8605898119999997
4509,2.557726465
4510,1.4021421619999999
4511,0.0
4512,5.691699605
4513,2.4870466319999998
4514,5.496183206
4515,2.903225806
4516,2.11143695
4517,3.6641221369999997
4518,1.8
4519,5.1428571430000005
4520,5.925925926000001
4521,6.990291262
4522,3.68286445
4523,2.5714285709999998
4524,1.150159744
4525,1.3162705670000001
4526,1.592920354
4527,2.296650718
4528,3.428571429
4529,2.465753425
4530,1.441441441
4531,1.1566265059999998
4532,1.8972332019999998
4533,2.7221172019999997
4534,4.137931034
4535,2.618181818
4536,3.6363636360000005
4537,1.9780219780000001
4538,2.530755712
4539,0.0
4540,2.576028623
4541,1.0480349340000001
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,1.904761905
4547,0.0
4548,0.0
4549,0.0
4550,7.058823529
4551,1.5500538209999999
4552,0.0
4553,1.057268722
4554,2.7906976739999996
4555,2.7324478180000003
4556,2.105263158
4557,3.977900552
4558,0.0
4559,3.9889196680000003
4560,2.236024845
4561,3.192904656
4562,8.780487805
4563,8.323699422
4564,2.9090909089999997
4565,3.5910224439999996
4566,2.7324478180000003
4567,6.315789474
4568,1.802252816
4569,2.987551867
4570,1.607142857
4571,2.642201835
4572,4.210526316
4573,1.144674086
4574,0.0
4575,1.938088829
4576,1.061946903
4577,1.140142518
4578,1.428571429
4579,1.2435233159999999
4580,1.277728483
4581,0.0
4582,0.0
4583,2.114537445
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,1.7777777780000001
4589,1.572052402
4590,3.5555555560000003
4591,1.619797525
4592,1.285714286
4593,0.0
4594,1.591160221
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,2.796116505
4604,1.470888662
4605,2.627737226
4606,2.469982847
4607,1.904761905
4608,5.647058824
4609,5.161290323
4610,2.3920265780000003
4611,4.137931034
4612,6.371681416
4613,6.180257511000001
4614,5.433962264
4615,6.288209607000001
4616,3.891891892
4617,8.13559322
4618,2.7324478180000003
4619,1.959183673
4620,4.848484848
4621,5.12455516
4622,5.198555957
4623,3.47826087
4624,2.11143695
4625,1.174551387
4626,5.2173913039999995
4627,2.727272727
4628,2.589928058
4629,1.16410671
4630,3.076923077
4631,3.564356436
4632,3.396226415
4633,3.006263048
4634,2.3040000000000003
4635,1.678321678
4636,3.076923077
4637,3.116883117
4638,2.3376623380000003
4639,2.785299807
4640,1.289167413
4641,2.796116505
4642,1.520591341
4643,5.76
4644,6.153846154
4645,2.691588785
4646,1.836734694
4647,3.7994722960000002
4648,2.388059701
4649,1.834394904
4650,2.1884498480000003
4651,2.175226586
4652,2.114537445
4653,1.512605042
4654,1.975308642
4655,2.517482517
4656,5.925925926000001
4657,1.520591341
4658,4.102564103
4659,5.294117647
4660,4.571428571
4661,5.274725275
4662,6.605504587
4663,1.5584415580000002
4664,5.475285171
4665,5.496183206
4666,4.931506849
4667,5.161290323
4668,10.28571429
4669,6.486486486
4670,4.137931034
4671,8.421052632
4672,2.440677966
4673,3.076923077
4674,2.834645669
4675,3.037974684
4676,2.086956522
4677,3.22147651
4678,2.6039783
4679,2.589928058
4680,1.277728483
4681,2.013986014
4682,1.875
4683,3.3103448280000003
4684,1.0827067670000001
4685,1.904761905
4686,1.804511278
4687,1.42999007
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,1.69212691
4693,0.0
4694,0.0
4695,1.716328963
4696,1.811320755
4697,0.0
4698,1.237113402
4699,1.712247325
4700,3.769633508
4701,1.850899743
4702,2.651933702
4703,0.0
4704,3.287671233
4705,1.541755889
4706,2.4
4707,1.247833622
4708,0.0
4709,2.1984732819999997
4710,0.0
4711,0.0
4712,0.0
4713,0.0
4714,1.02637206
4715,4.485981308
4716,2.031029619
4717,2.75862069
4718,4.324324324
4719,5.088339223
4720,2.62295082
4721,3.84
4722,3.356643357
4723,2.416107383
4724,4.5859872610000005
4725,1.6475972540000001
4726,1.352112676
4727,4.600638978
4728,0.0
4729,5.433962264
4730,3.1718061669999997
4731,3.9452054789999997
4732,2.642201835
4733,2.1654135340000003
4734,1.6234498309999998
4735,1.603563474
4736,3.2286995519999997
4737,3.1718061669999997
4738,2.651933702
4739,0.0
4740,0.0
4741,1.4663951119999998
4742,1.907284768
4743,1.3980582519999998
4744,3.2286995519999997
4745,1.153846154
4746,4.186046512
4747,1.907284768
4748,2.862823062
4749,5.236363636
4750,1.171684296
4751,1.52866242
4752,3.2951945080000002
4753,1.749696233
4754,2.975206612
4755,2.513089005
4756,3.192904656
4757,4.600638978
4758,4.472049688999999
4759,3.5207823960000004
4760,4.26035503
4761,1.7777777780000001
4762,1.587651599
4763,2.580645161
4764,1.4922279790000001
4765,1.31747484
4766,2.139673105
4767,2.420168067
4768,3.701799486
4769,2.4
4770,4.0
4771,1.339534884
4772,1.0337401290000001
